"stop_names","label","line_nbr","direction","passengers_in","passengers_out","travel_time","stopping_time","flow_l_in","flow_l_out","flow_n_in","transfers_in","transfers_in%","diff_in","err_in%","flow_n_out","transfers_out","transfers_out%","diff_out","err_out%"
"S33_R_PERET_O","Perrettes",33,"R",1497.4204,19242.03,37.9948306681482,24.8431401,1497.42613827586,19242.0242617241,1500.145,0,0,2.719,0.182,19187.999,0,0,-54.025,-0.281
"S33_R_ENJAL_S","En Enjalin",33,"R",2385.6753,19457.098,45.7129262873152,19.9780666,2385.68103827586,19457.0922617241,2390.012,0,0,4.331,0.182,19402.463,0,0,-54.629,-0.281
"S33_R_RENGE_S","Renges",33,"R",1474.3969,9486.101,56.9652556296511,27.2966863,1474.40263827586,9486.09526172414,1477.079,0,0,2.676,0.181,9459.461,0,0,-26.634,-0.281
"S33_R_MTNY_S","Montaney",33,"R",852.5187,22103.354,44.1212736145335,21.0311201,852.524438275862,22103.3482617241,854.072,0,0,1.548,0.182,22041.289,0,0,-62.059,-0.281
"S33_R_CHPCU_S","Champs-Courbes",33,"R",1167.0139,33467.656,58.5079963279702,19.7205392,1167.01963827586,33467.6502617241,1169.138,0,0,2.118,0.181,33373.684,0,0,-93.966,-0.281
"S33_R_VENON_S","Venoge nord",33,"R",381.64972,35374.652,173.713546160483,48.3943084,381.655458275862,35374.6462617241,382.348,0,0,0.693,0.182,35275.325,0,0,-99.321,-0.281
"S33_R_VENON_N","Venoge nord",33,"R",0,18572.104,NA,9.8821499,0,18572.0982617241,0,0,NA,0,NA,18519.954,0,0,-52.144,-0.281
"S36_A_RCFFN_G","Renens-Gare nord",36,"A",122960.42,0,118.599504662005,64.8883936,122960.417408333,0,122952.508,230.36,0.187,222.451,0.181,0,0,NA,0,NA
"S36_A_JURA_N","Jura",36,"A",2528.331,5863.8164,59.012303436226,17.083042,2528.32840833333,5863.81899166667,2532.889,0,0,4.561,0.18,5847.355,0,0,-16.464,-0.281
"S36_A_ZING_N","Zinguerie",36,"A",5998.735,17457.004,65.1877821464977,29.8443506,5998.73240833333,17457.0065916667,600.955,8337.394,138.986,2939.617,49.004,17407.993,0,0,-49.014,-0.281
"S36_A_MARCO_N","Marcolet",36,"A",5135.4336,30089.744,50.7356706430026,32.4977428,5135.43100833333,30089.7465916667,5144.696,0,0,9.265,0.18,30005.264,0,0,-84.483,-0.281
"S36_A_MONGE_O","Mongevon",36,"A",1502.8997,20760.723,52.1948960991615,19.633474,1502.89710833333,20760.7255916667,1505.608,0,0,2.711,0.18,20702.436,0,0,-58.29,-0.281
"S36_A_FELE_N","Feleire",36,"A",533.0356,4933.8804,87.3088567062077,28.0806416,533.033008333334,4933.88299166667,533.995,0,0,0.962,0.18,4920.03,0,0,-13.853,-0.281
"S36_A_MMM_C","Closalet",36,"A",0,59553.656,NA,12.9717633,0,59553.6585916667,0,0,NA,0,NA,59386.451,0,0,-167.208,-0.281
"S36_R_MMM_C","Closalet",36,"R",62297.062,0,109.115316511731,229.0251915,50579.621853,0,50671.73,0,0,92.108,0.182,0,0,NA,0,NA
"S36_R_FELE_S","Feleire",36,"R",2831.8174,505.26813,47.5529221257177,13.8662387,0,21108.331024,0,0,NA,0,NA,21049.065,0,0,-59.266,-0.281
"S36_R_MONGE_E","Mongevon",36,"R",20521.79,1551.8839,49.4993012136815,21.610923,8804.349853,13269.324047,8820.36,0,0,16.01,0.182,12500.886,733.241,5.526,-35.197,-0.265
"S36_R_MARCO_S","Marcolet",36,"R",30528.762,5896.2285,98.3205147058824,27.5377712,18811.321853,17613.668647,18845.552,0,0,34.23,0.182,11040.397,6548.412,37.178,-24.86,-0.141
"S36_R_ZING_E","Zinguerie",36,"R",16155.835,7273.7285,37.2665543386689,26.8699265,4438.394853,18991.168647,4446.407,0,0,8.012,0.181,18937.847,0,0,-53.322,-0.281
"S36_R_JURA_S","Jura",36,"R",1670.3328,1604.0887,164.707171146878,12.0347094,1670.3328,13321.528847,1673.36,0,0,3.027,0.181,13284.126,0,0,-37.403,-0.281
"S38_A_RCFFN_E","Renens-Gare nord",38,"A",59874.777,35.199997,101.419384380565,35.8096352,61561.05649485,35.199997,61672.712,0,0,111.656,0.181,35.101,0,0,-0.099,-0.281
"S38_A_1-AOU_E","1er Août",38,"A",51651.54,14101.094,93.5074793935077,56.3694734,53337.81949485,12414.81450515,51231.113,2199.555,4.124,92.849,0.174,12379.958,0,0,-34.857,-0.281
"S38_A_AVNIR_O","Avenir",38,"A",27105.88,4412.8457,98.4549709982701,31.5134833,28792.15949485,2726.56620515,27368.139,1473.596,5.118,49.576,0.172,2718.911,0,0,-7.655,-0.281
"S38_A_R-14A_N","Renens-14 Avril",38,"A",13780.9,1545.4021,53.3249211356467,18.41503,15608.0568897,0,1563.639,14197.741,90.964,153.323,0.982,0,0,NA,0,NA
"S38_A_INDUS_E","Industrie",38,"A",7489.1357,3158.4062,47.9578181448125,19.4752722,9175.41519485,1472.12670515,9192.071,0,0,16.656,0.182,1467.993,0,0,-4.134,-0.281
"S38_A_1-MAI_N","1er Mai",38,"A",6032.944,7107.242,54.5218541698468,21.3477332,7719.22349485,5420.96250515,7733.236,0,0,14.013,0.182,5405.742,0,0,-15.221,-0.281
"S38_A_SAUGI_E","Saugiaz",38,"A",10753.236,16522.404,67.0589671839227,26.9998474,12439.51549485,14836.12450515,12462.101,0,0,22.586,0.182,14794.469,0,0,-41.656,-0.281
"S38_A_BORJO_E","Borjod",38,"A",16490.002,28725.559,64.4257279576461,28.4082422,18176.28149485,27039.27950515,18209.284,0,0,33.003,0.182,26963.362,0,0,-75.918,-0.281
"S38_A_FLIEU_E","Follieu",38,"A",1297.4014,20785.9,55.218013339443,25.2416005,2983.68089485,19099.62050515,2989.098,0,0,5.417,0.182,16794.462,2258.873,11.827,-46.286,-0.242
"S38_A_BDESS_N","Bourg-Dessus",38,"A",2237.607,56229.75,82.8681290586491,32.7843796,3923.88649485,54543.47050515,393.101,4095.637,104.377,564.852,14.395,54390.33,0,0,-153.141,-0.281
"S38_A_PRY_D","Prilly, Eglise",38,"A",0,77815.21,NA,14.7807435,0,76128.93050515,0,0,NA,0,NA,75915.184,0,0,-213.747,-0.281
"S38_R_PRY_D","Prilly, Eglise",38,"R",80915.03,0,94.9188267046901,1055.6352624,78807.1853875,0,78950.36,0,0,143.175,0.182,0,0,NA,0,NA
"S38_R_BDESS_S","Bourg-Dessus",38,"R",44208.344,3684.9028,52.0506161523577,37.1578653,42100.4993875,5792.7474125,33945.714,8216.33,19.516,61.545,0.146,5776.483,0,0,-16.264,-0.281
"S38_R_FLIEU_O","Follieu",38,"R",14004.804,2508.4058,77.2570730714431,21.3379163,11896.9593875,4616.2504125,11918.56,0,0,21.601,0.182,4603.289,0,0,-12.961,-0.281
"S38_R_BORJO_O","Borjod",38,"R",18822.258,12872.24,45.328652114181,29.4217891,16714.4133875,14980.0846125,16744.749,0,0,30.336,0.181,14938.025,0,0,-42.06,-0.281
"S38_R_SAUGI_O","Saugiaz",38,"R",10593.826,7280.2334,55.6877003714824,25.1928968,8485.9813875,9388.0780125,8501.379,0,0,15.398,0.181,9361.719,0,0,-26.359,-0.281
"S38_R_1-MAI_S","1er Mai",38,"R",6185.792,7008.038,63.0289567430025,21.2928604,4077.9473875,9115.8826125,4085.345,0,0,7.398,0.181,9090.288,0,0,-25.595,-0.281
"S38_R_INDUS_O","Industrie",38,"R",5423.5938,10204.531,98.3792542096963,21.8026463,3315.7491875,12312.3756125,3321.765,0,0,6.016,0.181,6939.451,5353.386,43.48,-19.539,-0.159
"S38_R_R-14A_S","Renens-14 Avril",38,"R",5818.791,25505.824,30.9591307003257,27.3712164,3710.9463875,27613.6686125,3717.636,0,0,6.69,0.18,27536.138,0,0,-77.531,-0.281
"S38_R_RCFFN_E","Renens-Gare nord",38,"R",0,83182.75,NA,8.5806189,0,85290.5946125,0,0,NA,0,NA,85051.126,0,0,-239.469,-0.281
"S41_A_MONTO_E","Montolieu",41,"A",87849.53,0,69.1196880750022,243.2881482,63943.3566055,0,64059.744,0,0,116.387,0.182,0,0,NA,0,NA
"S41_A_CIGAL_E","Cigale",41,"A",213090.97,10817.105,93.6223969168108,37.4055025,189184.7966055,34723.2783945,189528.237,0,0,343.44,0.182,34625.786,0,0,-97.492,-0.281
"S41_A_ABEIL_S","Abeilles",41,"A",113273.69,13558.771,68.7808798090608,24.7040095,89367.5166055,37464.9443945,89529.647,0,0,162.13,0.181,37359.755,0,0,-105.189,-0.281
"S41_A_BOISS_D","Boissonnet",41,"A",139126.16,24400.896,39.7057986247974,29.773851,115219.9866055,48307.0693945,115428.862,0,0,208.875,0.181,48171.438,0,0,-135.631,-0.281
"S41_A_PBERT_S","Praz-Berthoud",41,"A",16911.703,7711.009,175.331822302811,14.2980992,0,38611.652789,0,0,NA,0,NA,3850.324,63649.667,164.846,28888.338,74.818
"S41_A_SALA_A","Sallaz",41,"A",16671.799,14617.8,97.479601087942,67.6536718,0,45758.347789,0,0,NA,0,NA,45629.873,0,0,-128.475,-0.281
"S41_A_ST-ET_E","St-Etienne",41,"A",453.79993,533.79987,73.4950135992747,18.4079782,0,47892.346729,0,0,NA,0,NA,47757.88,0,0,-134.467,-0.281
"S41_A_VALMT_E","Valmont",41,"A",907.6,4391.6006,63.5149592021759,34.0716228,0,51296.347389,0,0,NA,0,NA,51152.323,0,0,-144.024,-0.281
"S41_A_FOYER_E","Foyer",41,"A",475.79993,2873.0005,88.3161231884058,31.8277425,0,50209.547359,0,0,NA,0,NA,50068.575,0,0,-140.972,-0.281
"S41_A_BOVRE_N","Boveresses",41,"A",944.2,15355.002,44.7717391304348,35.6693841,0,62223.148789,0,0,NA,0,NA,62048.446,0,0,-174.703,-0.281
"S41_A_PSECH_B","Praz-Séchaud",41,"A",0,17322.8,NA,12.9592391,0,41228.9733945,0,0,NA,0,NA,41113.215,0,0,-115.758,-0.281
"S41_R_PSECH_B","Praz-Séchaud",41,"R",18626.363,0,112.489617486339,925.8874317,48425.7339605,0,48513.494,0,0,87.76,0.181,0,0,NA,0,NA
"S41_R_BOVRE_S","Boveresses",41,"R",14119.663,1359.8628,77.0764192139738,41.1322404,72358.542121,0,72489.674,0,0,131.132,0.181,0,0,NA,0,NA
"S41_R_FOYER_O","Foyer",41,"R",2836.713,259.11258,77.4496717724289,27.4126638,62176.342341,0,62289.022,0,0,112.68,0.181,0,0,NA,0,NA
"S41_R_VALMT_O","Valmont",41,"R",5339.5117,376.61264,93.5908096280088,36.9912473,64561.640981,0,64678.643,0,0,117.002,0.181,0,0,NA,0,NA
"S41_R_ST-ET_O","St-Etienne",41,"R",256.16266,554.2125,102.824267782427,27.2943107,59300.692081,0,59407.864,0,0,107.172,0.181,0,0,NA,0,NA
"S41_R_SALA_B","Sallaz",41,"R",423.71265,3268.3127,214.113445378151,65.2426778,56754.141871,0,49388.161,7455.105,13.136,89.124,0.157,0,0,NA,0,NA
"S41_R_PBERT_O","Praz-Berthoud",41,"R",8947.281,51717.242,46.9681289756526,22.5921416,38746.6519605,21917.8710395,38816.68,0,0,70.028,0.181,21856.333,0,0,-61.538,-0.281
"S41_R_BOISS_M","Boissonnet",41,"R",29783.033,156018.31,65.4623009781131,30.4331871,59582.4039605,126218.9390395,27895.946,31736.622,53.265,50.164,0.084,125864.556,0,0,-354.383,-0.281
"S41_R_ABEIL_N","Abeilles",41,"R",9820.566,143525.7,98.3309650680876,26.9539673,39619.9369605,113726.3290395,39691.606,0,0,71.669,0.181,113407.021,0,0,-319.308,-0.281
"S41_R_CIGAL_O","Cigale",41,"R",12470.92,269570.1,62.6778616241829,38.1740675,42270.2909605,239770.7290395,42346.907,0,0,76.616,0.181,239097.529,0,0,-673.2,-0.281
"S41_R_MONTO_E","Montolieu",41,"R",0,71961.88,NA,15.3919844,0,42162.5090395,0,0,NA,0,NA,4204.413,38180.25,90.555,222.154,0.527
"S42_A_SALA_D","Sallaz",42,"A",125738.41,0,93.9164306514021,528.086502,124368.413564286,0,122846.492,1744.536,1.403,222.614,0.179,0,0,NA,0,NA
"S42_A_CROND_S","Champ Rond",42,"A",2436.157,2682.69,49.7417231751097,11.9091707,1066.16056428571,4052.68643571429,1068.095,0,0,1.934,0.181,4041.308,0,0,-11.378,-0.281
"S42_A_DEVIN_E","Devin",42,"A",10983.0625,48593.28,112.922200911052,33.4804547,9613.06606428571,49963.2764357143,9630.546,0,0,17.48,0.182,4982.3,45744.219,91.556,763.243,1.528
"S42_A_PCHLY_P","Pont de Chailly",42,"A",57408.113,32364.324,110.471102070121,64.6187565,56038.1165642857,33734.3204357143,56140.046,0.001,0,101.93,0.182,33639.605,0,0,-94.715,-0.281
"S42_A_ROZAV_N","Rozavère",42,"A",4178.912,41279.52,61.3246250604741,34.2152288,2808.91556428571,42649.5164357143,2814.025,0,0,5.109,0.182,42529.77,0,0,-119.746,-0.281
"S42_A_L-CHA_N","Les Chavannes",42,"A",2036.3226,33097.277,27.5460531566765,23.9035236,666.326164285714,34467.2734357143,667.538,0,0,1.212,0.182,34370.5,0,0,-96.773,-0.281
"S42_A_CRAIV_N","Craivavers",42,"A",2877.426,11833.184,66.741562699936,18.8442015,1507.42956428571,13203.1804357143,1510.172,0,0,2.742,0.182,13166.11,0,0,-37.07,-0.281
"S42_A_FOYER_B","Foyer",42,"A",0,16628.178,NA,12.4089091,0,17998.1744357143,0,0,NA,0,NA,17947.641,0,0,-50.533,-0.281
"S42_R_FOYER_B","Foyer",42,"R",12769.643,0,40.5226583692357,88.4482566,14139.64982,0,14383.782,0,0,244.132,1.727,0,0,NA,0,NA
"S42_R_CRAIV_S","Craivavers",42,"R",9008.035,498.39948,42.0176548833085,22.1521462,11249.64916,0,11443.883,0,0,194.234,1.727,0,0,NA,0,NA
"S42_R_L-CHA_S","Les Chavannes",42,"R",15724.206,4650.3125,39.4220183486239,24.0659035,17094.21282,3280.30568,17389.352,0,0,295.139,1.727,3271.096,0,0,-9.21,-0.281
"S42_R_ROZAV_S","Rozavère",42,"R",16688.363,2235.5557,116.916300439473,21.1251296,18058.36982,865.54888,18370.156,0,0,311.786,1.727,863.033,0.086,0.01,-2.43,-0.281
"S42_R_PCHLY_B","Pont de Chailly",42,"R",62947.65,28875.395,113.485021341099,62.7499401,64317.65682,27505.38818,61474.425,3886.354,6.042,1043.122,1.622,27428.162,0,0,-77.226,-0.281
"S42_R_DEVIN_O","Devin",42,"R",47430.703,29312.031,37.4333413116324,40.4654354,48800.70982,27942.02418,49642.994,0,0,842.284,1.726,27863.572,0,0,-78.452,-0.281
"S42_R_CROND_N","Champ Rond",42,"R",3775.069,1776.5208,109.275186828118,12.475746,5145.07582,406.51398,5233.878,0,0,88.802,1.726,40.537,3886.337,956.016,3520.36,865.987
"S42_R_SALA_D","Sallaz",42,"R",0,120175.55,NA,18.2016545,0,118805.54318,0,0,NA,0,NA,118460.482,11.525,0.01,-333.536,-0.281
"S45_A_BMURA_B","Epalinges, Bois Murat",45,"A",88636.16,0,66.1396753896754,286.8669884,88636.1702141667,0,87546.321,11.525,0.013,-1078.324,-1.217,0,0,NA,0,NA
"S45_A_TUIL_E","Tuileries",45,"A",37637.984,6527.746,148.236616396255,25.4485914,37637.9942141667,6527.73578583333,37179.964,0,0,-458.03,-1.217,6492.894,16.56,0.254,-18.282,-0.28
"S45_A_CROIS_C","Epalinges, Croisettes",45,"A",375146,41410.723,81.5991582251391,65.4486098,375146.010214167,41410.7127858333,335628.99,35378.511,9.431,-4138.509,-1.103,41237.509,57.094,0.138,-116.11,-0.28
"S45_A_PLANC_N","Planches",45,"A",6063.633,25064.754,69.1168835799608,20.6699244,6063.64321416667,25064.7437858333,5989.784,0,0,-73.859,-1.218,2499.437,35378.511,141.149,12813.204,51.12
"S45_A_CX-BL_N","Croix Blanche",45,"A",40306.42,107592.7,64.8202787978181,38.765805,40306.4302141667,107592.689785833,39777.582,38.337,0.095,-490.511,-1.217,107290.603,0,0,-302.087,-0.281
"S45_A_EPAL_N","Marcel Regamey",45,"A",15047.391,59758.984,100.710339412541,39.9148633,15047.4012141667,59758.9737858333,14864.091,0,0,-183.31,-1.218,59591.189,0,0,-167.785,-0.281
"S45_A_LION_G","Lion d'Or",45,"A",10939.754,58607.133,42.0919638713363,35.1326243,10939.7642141667,58607.1227858333,10806.481,0,0,-133.283,-1.218,58442.572,0,0,-164.551,-0.281
"S45_A_GCHEM_N","Grand Chemin",45,"A",8519.82,22453.734,71.4185042460572,22.059191,8519.83021416667,22453.7237858333,8416.025,0,0,-103.805,-1.218,22389.973,0.71,0.003,-63.041,-0.281
"S45_A_MARIN_N","En Marin",45,"A",1169.801,14546.477,80.3324687488742,16.7203668,1169.81121416667,14546.4667858333,1155.558,0,0,-14.253,-1.218,14505.625,0,0,-40.842,-0.281
"S45_A_VULET_N","Vulliette",45,"A",2472.8093,41304.367,70.2066356857236,23.9580677,2472.81951416667,41304.3567858333,2477.207,0.085,0.003,4.472,0.181,41188.387,0,0,-115.97,-0.281
"S45_A_E-HOT_N","Ecole Hôtelière",45,"A",18862.367,164236.17,90.8345645201975,33.6879931,18862.3772141667,164236.159785833,18896.488,0,0,34.111,0.181,163775.036,0,0,-461.124,-0.281
"S45_A_MAUVE_N","Mauvernay",45,"A",615.79956,23994.533,51.8184985632184,21.9505964,615.809774166667,23994.5227858333,616.923,0,0,1.113,0.181,23927.154,0,0,-67.369,-0.281
"S45_A_CHT_B","Chalet-à-Gobet",45,"A",0,39920.863,NA,17.3653017,0,39920.8527858333,0,0,NA,0,NA,39808.768,0,0,-112.085,-0.281
"S45_R_CHT_B","Chalet-à-Gobet",45,"R",45192.035,0,60.615045697848,466.3054728,45192.0380454546,0,45274.115,0,0,82.077,0.182,0,0,NA,0,NA
"S45_R_MAUVE_S","Mauvernay",45,"R",13953.475,333.3999,86.2469059405941,19.8483778,13953.4780454545,333.396854545455,13978.819,0,0,25.341,0.182,332.461,0,0,-0.936,-0.281
"S45_R_E-HOT_S","Ecole Hôtelière",45,"R",163490.1,19275.928,95.5795529017695,37.5717094,163490.103045455,19275.9249545455,163786.615,0,0,296.512,0.181,19221.804,0,0,-54.121,-0.281
"S45_R_VULET_S","Vulliette",45,"R",36353.992,2950.8093,74.7184325633518,22.7072744,36353.9950454545,2950.80625454545,36419.925,0,0,65.93,0.181,2942.521,0,0,-8.285,-0.281
"S45_R_MARIN_S","En Marin",45,"R",24162.926,3241.0068,68.3665654154914,23.8080107,24162.9290454545,3241.00375454545,21331.293,2870.252,11.879,38.616,0.16,323.19,4047.723,124.891,1129.909,34.863
"S45_R_LION_S","Lion d'Or",45,"R",67729.66,11254.959,96.3414510584404,24.0033268,67729.6630454546,11254.9559545455,67852.185,0,0,122.522,0.181,3724.228,7520.24,66.817,-10.488,-0.093
"S45_R_EPALC_E","Epalinges, centre",45,"R",48296.164,12443.2,57.0954208144796,38.1743441,48296.1670454545,12443.1969545455,47744.333,638.046,1.321,86.212,0.179,12408.26,0,0,-34.937,-0.281
"S45_R_CX-BL_S","Croix Blanche",45,"R",87028.66,33979.09,71.1246831317448,33.8721448,87028.6630454546,33979.0869545454,87186.096,0,0,157.433,0.181,33883.684,0,0,-95.403,-0.281
"S45_R_PLANC_S","Planches",45,"R",6955.374,4630.1924,106.868959276018,14.1329398,6955.37704545454,4630.18935454545,3924.986,3037.477,43.671,7.086,0.102,4617.189,0,0,-13,-0.281
"S45_R_CROIS_D","Epalinges, Croisettes",45,"R",45723.496,332563.56,57.9299833466078,82.8482172,45723.4990454545,332563.556954545,37918.047,7874.065,17.221,68.613,0.15,331629.823,0,0,-933.734,-0.281
"S45_R_TUIL_O","Tuileries",45,"R",5947.1904,40297.83,59.0672077098656,24.6445949,5947.19344545455,40297.8269545455,5957.97,0,0,10.777,0.181,40184.683,0,0,-113.144,-0.281
"S45_R_BMURA_B","Epalinges, Bois Murat",45,"R",0,83863.164,NA,16.5410311,0,83863.1609545455,0,0,NA,0,NA,83627.7,0,0,-235.461,-0.281
"S46_A_BMURA_B","Epalinges, Bois Murat",46,"A",69824.22,0,63.0877999348558,283.9080214,69824.2339972222,0,69950.806,0,0,126.572,0.181,0,0,NA,0,NA
"S46_A_TUIL_E","Tuileries",46,"A",21037.434,5300.4883,144.502496020836,23.175998,21037.4479972222,5300.47430277778,21075.527,0,0,38.079,0.181,5285.592,0,0,-14.882,-0.281
"S46_A_CROIS_C","Epalinges, Croisettes",46,"A",212362.08,33625.07,79.7505412036369,61.1125742,212362.093997222,33625.0560027778,212747.075,0,0,384.981,0.181,33530.647,0,0,-94.409,-0.281
"S46_A_PLANC_N","Planches",46,"A",4282.214,20458.512,66.5092979674211,18.5791961,4282.22799722222,20458.4980027778,4289.951,0,0,7.723,0.18,20401.057,0,0,-57.441,-0.281
"S46_A_CX-BL_N","Croix Blanche",46,"A",15130.99,84053.52,54.2668923786198,36.4146966,15131.0039972222,84053.5060027778,1515.83,35378.511,233.815,21763.337,143.833,83817.51,0,0,-235.996,-0.281
"S46_A_EPALC_O","Epalinges, centre",46,"A",7197.535,58092.863,54.9781684559406,35.5042141,7197.54899722222,58092.8490027778,721.054,7520.24,104.483,1043.745,14.501,57929.743,0,0,-163.106,-0.281
"S46_A_EPBIN_N","En Praz Bin",46,"A",496.18265,5074.819,38.8696372609056,10.5217235,496.196647222223,5074.80500277778,497.092,0,0,0.895,0.18,5060.557,0,0,-14.248,-0.281
"S46_A_BIOLL_N","Biolleyre",46,"A",785.4487,23225.03,38.6522943037975,17.7808076,785.462697222223,23225.0160027778,786.88,0,0,1.417,0.18,23159.807,0,0,-65.209,-0.281
"S46_A_POLNY_N","Polny",46,"A",9063.414,51656.195,86.3722722362261,33.2983674,9063.42799722222,51656.1810027778,9079.787,0,0,16.359,0.18,51511.147,0,0,-145.034,-0.281
"S46_A_BALLE_S","Epalinges, Ballègue",46,"A",0,58693.273,NA,15.2757652,0,58693.2590027778,0,0,NA,0,NA,58528.467,0,0,-164.792,-0.281
"S46_R_BALLE_S","Epalinges, Ballègue",46,"R",61183.977,0,70.2583784940103,219.6905611,61183.974603125,0,61294.479,0,0,110.504,0.181,0,0,NA,0,NA
"S46_R_BIOLL_S","Biolleyre",46,"R",25056.182,488.24936,29.0594758423962,20.0472761,25056.179603125,488.251756875001,25101.433,0,0,45.253,0.181,486.881,0,0,-1.371,-0.281
"S46_R_EPBIN_S","En Praz Bin",46,"R",3958.0488,185.40009,57.3193993651247,9.9119629,3958.046403125,185.402486875001,3965.206,0,0,7.16,0.181,18.488,638.046,344.141,471.132,254.113
"S46_R_EPALC_E","Epalinges, centre",46,"R",49480.5,4336.143,55.9344607370937,35.7668081,49480.497603125,4336.145396875,49570.232,0,0,89.734,0.181,4285.745,38.337,0.884,-12.063,-0.278
"S46_R_CX-BL_S","Croix Blanche",46,"R",85785.15,9335.467,70.5104765304301,32.6431196,85785.147603125,9335.469396875,85940.63,0,0,155.482,0.181,9309.258,0,0,-26.211,-0.281
"S46_R_PLANC_S","Planches",46,"R",5171.1875,3034.962,102.719731581953,12.6770659,5171.185103125,3034.964396875,5180.507,0,0,9.322,0.18,3026.443,0,0,-8.521,-0.281
"S46_R_CROIS_D","Epalinges, Croisettes",46,"R",42364.07,168233.12,56.2982888579288,79.4473872,42364.067603125,168233.122396875,42441.129,0,0,77.061,0.182,167760.777,0,0,-472.345,-0.281
"S46_R_TUIL_O","Tuileries",46,"R",5118.1875,25086.943,59.0609376676322,22.7593684,5118.185103125,25086.945396875,5127.413,0,0,9.228,0.18,25016.509,0,0,-70.436,-0.281
"S46_R_BMURA_B","Epalinges, Bois Murat",46,"R",0,67416.98,NA,16.6249329,0,67416.982396875,0,0,NA,0,NA,67227.697,0,0,-189.285,-0.281
"S47_A_PPORT_B","Pully, port",47,"A",65222.902,0,57.3503967521683,407.207458,65643.08359875,0,65762.047,0,0,118.963,0.181,0,0,NA,0,NA
"S47_A_PPORT_O","Pully, port",47,"A",5803.6396,641.4331,41.5980884198096,14.6999815,6223.82119875,221.25150125,6235.114,0,0,11.293,0.181,220.63,0,0,-0.622,-0.281
"S47_A_SOMAI_O","Somais",47,"A",64651.492,2175.037,54.0585283046719,21.9543878,65071.67359875,1754.85540125,65190.535,0,0,118.861,0.183,1749.928,0,0,-4.927,-0.281
"S47_A_CNIER_N","Châtaignier",47,"A",15685.846,1610.7334,32.0572968582715,21.0798583,16106.02759875,1190.55180125,2594.53,13516.219,83.92,4.721,0.029,1187.209,0,0,-3.343,-0.281
"S47_A_OSCHE_N","Osches",47,"A",15814.909,3412.08,68.5276404162669,19.2018311,16235.09059875,2991.89840125,16264.745,0,0,29.654,0.183,298.35,4976.41,166.33,2282.862,76.301
"S47_A_CLERG_N","Pully, Clergère",47,"A",94693,17898.434,54.4221534835764,34.8436982,95113.18159875,17478.25240125,83649.036,11615.62,12.212,151.474,0.159,17429.179,0,0,-49.073,-0.281
"S47_A_RTTAZ_N","Rochettaz",47,"A",7491.3535,24143.31,50.1072257636612,24.5113419,7911.53509875,23723.12840125,7925.886,0,0,14.351,0.181,23656.521,0,0,-66.607,-0.281
"S47_A_BOVRA_N","Boverattes",47,"A",6762.7188,33145.34,32.901079865846,26.2379233,7182.90039875,32725.15840125,7195.929,0,0,13.029,0.181,32633.276,0,0,-91.882,-0.281
"S47_A_VALON_N","Vallon",47,"A",1249.4355,9702.335,33.7127855563744,14.4897726,1669.61709875,9282.15340125,1672.645,0,0,3.028,0.181,9256.092,0,0,-26.061,-0.281
"S47_A_PREPA_M","Pré Pariset",47,"A",5209.732,23368.344,122.701559511549,21.7135593,5629.91359875,22948.16240125,5640.125,0,0,10.211,0.181,22883.731,0,0,-64.431,-0.281
"S47_A_VVERT_B","Pully, Val-Vert",47,"A",71486.41,77377.49,132.519702163736,83.6774312,71906.59159875,76957.30840125,66747.263,5280.265,7.343,120.936,0.168,76741.237,0,0,-216.071,-0.281
