"origin","destination","time"
"FIGUI_D","JOLTT_O",2887
"FIGUI_D","MOUN_N ",8490
"FIGUI_D","R-VIL_E",2200
"FIGUI_D","PPEL_O ",10153
"FIGUI_D","BOISY_E",2289
"FIGUI_D","BRGES_O",2642
"FIGUI_D","COPOZ_N",5045
"FIGUI_D","TNEL_N ",2245
"FIGUI_D","MTELY_M",720
"FIGUI_D","SAUGI_E",2930
"FIGUI_D","PDETT_O",2919
"FIGUI_D","SOMAI_O",3134
"FIGUI_D","MARCO_N",4033
"FIGUI_D","DPLES_S",1087
"FIGUI_D","CHENE_E",1800
"FIGUI_D","PZROS_O",1261
"FIGUI_D","RCFFN_G",3068
"FIGUI_D","BRETI_S",8538
"FIGUI_D","MOUSQ_O",2542
"FIGUI_D","DST_E  ",2801
"FIGUI_D","PJOR_N ",13251
"FIGUI_D","CHT_M  ",7810
"FIGUI_D","CHATL_N",6836
"FIGUI_D","PERON_N",5713
"FIGUI_D","FOREL_P",11033
"FIGUI_D","MALAD_E",340
"FIGUI_D","PREFY_E",2666
"FIGUI_D","VALCY_E",1846
"FIGUI_D","EPSIC_O",1403
"FIGUI_D","SALA_C ",3361
"FIGUI_D","PCHLY_P",3171
"FIGUI_D","JURA_E ",3484
"FIGUI_D","BUDR_S ",6308
"FIGUI_D","R-PIS_S",2129
"FIGUI_D","THALD_O",2191
"FIGUI_D","PAQUE_E",2715
"FIGUI_D","CH_O   ",1486
"FIGUI_D","MALEY_R",1011
"FIGUI_D","MLEYN_N",1080
"FIGUI_D","CIBLE_S",5155
"FIGUI_D","BENJC_S",1938
"FIGUI_D","LISIE_S",2874
"FIGUI_D","INDUS_E",3172
"FIGUI_D","BNETT_R",1534
"FIGUI_D","MALEY_D",1020
"FIGUI_D","CRISS_S",4343
"FIGUI_D","CUGYP_N",7175
"FIGUI_D","VMOUL_S",2267
"FIGUI_D","PJOR_S ",13232
"FIGUI_D","AUBEP_N",1833
"FIGUI_D","SOMAI_E",3141
"FIGUI_D","BRELA_S",6023
"FIGUI_D","BROYE_E",2200
"FIGUI_D","FLUM_S ",1699
"FIGUI_D","MARTH_N",6765
"FIGUI_D","PRELA_O",1433
"FIGUI_D","CROND_S",3627
"FIGUI_D","BER_B  ",17972
"FIGUI_D","EPSIC_E",1414
"FIGUI_D","CASAR_N",11741
"FIGUI_D","BUPT_A ",5066
"FIGUI_D","BOSON_D",2986
"FIGUI_D","MTSI_E ",1936
"FIGUI_D","FROIL_B",9969
"FIGUI_D","CX-OY_S",1406
"FIGUI_D","CECIL_N",1086
"FIGUI_D","VINET_O",1743
"FIGUI_D","PPTAY_E",2316
"FIGUI_D","PIECE_O",3510
"FIGUI_D","COLO_O ",8152
"FIGUI_D","MPREV_S",11045
"FIGUI_D","FLON_S ",1642
"FIGUI_D","P-RIV_E",2620
"FIGUI_D","MTBLC_N",2060
"FIGUI_D","VYPO_O ",364
"FIGUI_D","MLIN_S ",7673
"FIGUI_D","ETAVZ_S",5579
"FIGUI_D","ECRO_O ",12158
"FIGUI_D","BALLE_S",6497
"FIGUI_D","EPAL_T ",5782
"FIGUI_D","PERRL_O",1766
"FIGUI_D","REYM_O ",3715
"FIGUI_D","GLYCI_E",3096
"FIGUI_D","MALVX_N",NA
"FIGUI_D","CUGY_S ",7352
"FIGUI_D","LANDA_E",5976
"FIGUI_D","BERG_E ",2148
"FIGUI_D","MGOUL_B",2515
"FIGUI_D","CHENE_O",1779
"FIGUI_D","RTTAZ_S",3624
"FIGUI_D","DEVA_A ",4177
"FIGUI_D","ECEG_E ",11904
"FIGUI_D","CERIS_E",3101
"FIGUI_D","FARA_B ",7243
"FIGUI_D","VBOIS_S",7404
"FIGUI_D","MAUVE_N",7521
"FIGUI_D","PROVS_O",855
"FIGUI_D","GROUG_S",12621
"FIGUI_D","MOTTE_N",2646
"FIGUI_D","CDESU_S",5418
"FIGUI_D","VRUFF_S",3437
"FIGUI_D","FROIV_N",9683
"FIGUI_D","CEDRE_O",619
"FIGUI_D","PRY-C_E",1970
"FIGUI_D","CONVE_N",4714
"FIGUI_D","PARC_S ",3712
"FIGUI_D","SAPEL_O",6910
"FIGUI_D","GENE_N ",7405
"FIGUI_D","LVIAU_E",4081
"FIGUI_D","VROSS_S",2984
"FIGUI_D","LONGE_E",1424
"FIGUI_D","MALL_E ",340
"FIGUI_D","PONTE_N",3100
"FIGUI_D","RTCOU_O",435
"FIGUI_D","EPNEX_R",3388
"FIGUI_D","CONCO_N",3019
"FIGUI_D","POLNY_N",6129
"FIGUI_D","STAND_N",3545
"FIGUI_D","ROVER_O",4426
"FIGUI_D","MARIN_S",6846
"FIGUI_D","ENBOI_O",3253
"FIGUI_D","GALIC_M",1389
"FIGUI_D","CONFR_E",10704
"FIGUI_D","JDILL_O",6937
"FIGUI_D","CROIS_A",5070
"FIGUI_D","LEMAN_O",2344
"FIGUI_D","FROIC_S",9879
"FIGUI_D","MARRO_E",4362
"FIGUI_D","VVERT_T",4154
"FIGUI_D","HERMI_X",2739
"FIGUI_D","CHAVC_S",2831
"FIGUI_D","CUYG_B ",8080
"FIGUI_D","BALAN_S",10471
"FIGUI_D","VERG_S ",19153
"FIGUI_D","1-MAI_N",3103
"FIGUI_D","CLAIE_O",6955
"FIGUI_D","TUIL_O ",5248
"FIGUI_D","BGARD_S",911
"FIGUI_D","GTE_B  ",1817
"FIGUI_D","BO     ",2417
"FIGUI_D","THALD_E",2292
"FIGUI_D","RGRAU_S",9814
"FIGUI_D","ROUVR_N",2462
"FIGUI_D","STCAT_S",8789
"FIGUI_D","GROUG_E",12581
"FIGUI_D","MUSEO_S",1670
"FIGUI_D","NORD_S ",2248
"FIGUI_D","FOYER_B",3917
"FIGUI_D","BORJO_O",2865
"FIGUI_D","GLYCI_B",3144
"FIGUI_D","RUSTE_E",10321
"FIGUI_D","MTSI_S ",1870
"FIGUI_D","MTFLI_S",1460
"FIGUI_D","RCFFS_E",2839
"FIGUI_D","MARIN_N",7022
"FIGUI_D","CDRTT_E",3562
"FIGUI_D","PRELA_E",1406
"FIGUI_D","ESPER_O",2637
"FIGUI_D","ZING_E ",3746
"FIGUI_D","EPFL_O ",3024
"FIGUI_D","SF_S   ",1726
"FIGUI_D","B-AIR_O",1586
"FIGUI_D","GVG_N  ",7610
"FIGUI_D","ROZAV_N",3454
"FIGUI_D","GMONT_S",5274
"FIGUI_D","VELOD_S",2711
"FIGUI_D","CLOSY_N",16029
"FIGUI_D","AUBER_E",12849
"FIGUI_D","GARE_N ",1265
"FIGUI_D","BMURA_B",4978
"FIGUI_D","RAMUZ_E",2599
"FIGUI_D","PAQUE_O",2722
"FIGUI_D","PARC_N ",3746
"FIGUI_D","GCHAM_E",5343
"FIGUI_D","FREYR_E",2631
"FIGUI_D","FLON_O ",1619
"FIGUI_D","EPNEX_O",3204
"FIGUI_D","RUSTE_O",10316
"FIGUI_D","SAUVA_S",3569
"FIGUI_D","MALF_M ",167
"FIGUI_D","CRISS_N",4373
"FIGUI_D","CLERG_N",3572
"FIGUI_D","ECEG_O ",12035
"FIGUI_D","JDILL_E",6921
"FIGUI_D","ECMET_E",1215
"FIGUI_D","PCHLY_O",3167
"FIGUI_D","CROIX_T",6585
"FIGUI_D","ESSER_N",12327
"FIGUI_D","BOST_S ",1464
"FIGUI_D","FELE_N ",4484
"FIGUI_D","HOMEJ_N",12282
"FIGUI_D","FOUGE_N",6067
"FIGUI_D","MEMIS_S",2292
"FIGUI_D","ECHER_O",6365
"FIGUI_D","MTOIE_E",173
"FIGUI_D","DOLE_O ",1982
"FIGUI_D","MALAD_O",365
"FIGUI_D","COTAG_E",818
"FIGUI_D","GRATT_S",2734
"FIGUI_D","CRARD_O",1266
"FIGUI_D","20P5_E ",2544
"FIGUI_D","ECOMM_N",1593
"FIGUI_D","FORET_N",2835
"FIGUI_D","20P3_O ",3096
"FIGUI_D","CPEAG_B",5359
"FIGUI_D","CHNAU_E",4685
"FIGUI_D","VALNT_S",3194
"FIGUI_D","COUR_N ",1121
"FIGUI_D","EPALC_E",5740
"FIGUI_D","MTPLY_E",6131
"FIGUI_D","JURA_S ",3479
"FIGUI_D","RENGE_N",3903
"FIGUI_D","RIONZ_N",3515
"FIGUI_D","MTPLY_O",6098
"FIGUI_D","SURLC_E",2831
"FIGUI_D","CHOCO_S",3399
"FIGUI_D","HTE-C_N",6076
"FIGUI_D","MEZ-S_N",13829
"FIGUI_D","MTFLI_N",1488
"FIGUI_D","BELVO_S",3169
"FIGUI_D","ROSES_S",3041
"FIGUI_D","DP     ",1564
"FIGUI_D","CNIER_O",2865
"FIGUI_D","GPONT_E",4620
"FIGUI_D","DEVIN_E",3507
"FIGUI_D","CIBLE_N",5199
"FIGUI_D","B-RIV_S",1539
"FIGUI_D","SPAUL_E",1574
"FIGUI_D","SUVI_S ",13919
"FIGUI_D","EGLX_A ",3469
"FIGUI_D","3CHAS_O",5829
"FIGUI_D","SF_O   ",1689
"FIGUI_D","VIGIE_F",1219
"FIGUI_D","SAV_E  ",8576
"FIGUI_D","CHBR_R ",2239
"FIGUI_D","MOUD_S ",19387
"FIGUI_D","VOISD_O",4963
"FIGUI_D","MARIO_E",5295
"FIGUI_D","L-CHA_S",3626
"FIGUI_D","COLMA_N",3801
"FIGUI_D","METAI_O",2130
"FIGUI_D","SAVUI_S",5605
"FIGUI_D","VLARD_E",1217
"FIGUI_D","ANCPO_E",8199
"FIGUI_D","BLIEU_E",1857
"FIGUI_D","MALL_O ",365
"FIGUI_D","CONFR_O",10703
"FIGUI_D","HUTIN_E",1836
"FIGUI_D","PAVIL_E",3386
"FIGUI_D","PREFY_O",2671
"FIGUI_D","VULLM_N",2492
"FIGUI_D","MT-OR_E",359
"FIGUI_D","VIGNE_E",3616
"FIGUI_D","CROSE_S",3638
"FIGUI_D","ROTIL_S",1835
"FIGUI_D","ECORC_O",12897
"FIGUI_D","ROZAV_S",3473
"FIGUI_D","VJEUN_N",806
"FIGUI_D","GROUG_N",12654
"FIGUI_D","MORP_O ",7604
"FIGUI_D","MLINE_R",2367
"FIGUI_D","COTES_N",4089
"FIGUI_D","BRULE_E",5676
"FIGUI_D","ORZEN_N",5116
"FIGUI_D","BELVO_M",3188
"FIGUI_D","FIGUI_M",16
"FIGUI_D","COCAG_O",4967
"FIGUI_D","ALPES_N",1833
"FIGUI_D","BETHU_O",2531
"FIGUI_D","BOISS_D",3851
"FIGUI_D","PAVEM_S",3327
"FIGUI_D","VUCH_N ",15708
"FIGUI_D","PREYV_N",5242
"FIGUI_D","VALCY_O",1857
"FIGUI_D","BETHA_S",2257
"FIGUI_D","DRUEY_S",1987
"FIGUI_D","COLO_E ",8146
"ELYSE_E","FIGUI_D",1504
"ELYSE_E","ELYSE_E",0
"ELYSE_E","BIOLL_S",5414
"ELYSE_E","VALON_S",2674
"ELYSE_E","BSITE_D",2798
"ELYSE_E","GENE_S ",5977
"ELYSE_E","BETHU_N",1817
"ELYSE_E","LIBEL_E",3326
"ELYSE_E","TIMON_E",5762
"ELYSE_E","PAUDX_E",2685
"ELYSE_E","VENON_S",5691
"ELYSE_E","FLIEU_O",4060
"ELYSE_E","MALEY_M",2438
"ELYSE_E","VLARD_O",1202
"ELYSE_E","MTNY_N ",5635
"ELYSE_E","ESSER_S",11501
"ELYSE_E","USSRO_S",12111
"ELYSE_E","FOURM_S",3089
"ELYSE_E","PRBYT_E",2161
"ELYSE_E","BLVDR_O",1682
"ELYSE_E","CHISA_N",5424
"ELYSE_E","PRAZC_N",6843
"ELYSE_E","B-AIR_N",1301
"ELYSE_E","GMONT_B",5279
"ELYSE_E","VAL_S  ",1548
"ELYSE_E","DP_TX  ",2968
"ELYSE_E","SO_S   ",2450
"ELYSE_E","VENOS_O",5703
"ELYSE_E","PCHAT_N",1978
"ELYSE_E","VERRI_E",2470
"ELYSE_E","CERIS_O",4516
"ELYSE_E","BIOLL_N",5484
"ELYSE_E","MTOIE_O",1643
"ELYSE_E","EPAL_N ",4969
"ELYSE_E","DST_O  ",3388
"ELYSE_E","EPALC_O",4940
"ELYSE_E","PECH_O ",892
"ELYSE_E","FNAY_N ",1157
"ELYSE_E","PCHLY_E",2365
"ELYSE_E","VENNE_S",4235
"ELYSE_E","LYGAR_E",3695
"ELYSE_E","GALIC_O",2751
"ELYSE_E","MARB_E ",2041
"ELYSE_E","GVESS_N",4356
"ELYSE_E","CRAIV_N",2956
"ELYSE_E","MARIO_O",3925
"ELYSE_E","PPTAY_O",823
"ELYSE_E","ALE_O  ",1522
"ELYSE_E","CHAVC_N",4391
"ELYSE_E","MOUN_S ",6986
"ELYSE_E","BESS_D ",1199
"ELYSE_E","CX-BL_N",4843
"ELYSE_E","CHESG_A",7041
"ELYSE_E","RCFFN_E",4440
"ELYSE_E","MOLLT_N",6171
"ELYSE_E","R-HV_O ",3999
"ELYSE_E","FOUGE_S",5825
"ELYSE_E","VAL_N  ",1557
"ELYSE_E","MORGS_O",7867
"ELYSE_E","RCFFS_Y",4493
"ELYSE_E","COLLI_N",3511
"ELYSE_E","VSTCX_O",7388
"ELYSE_E","MOUSQ_E",1554
"ELYSE_E","CHLYV_E",2533
"ELYSE_E","GENOU_E",4736
"ELYSE_E","BRE_S  ",5290
"ELYSE_E","BLIJO_O",1926
"ELYSE_E","CHEVR_N",6714
"ELYSE_E","EPTES_N",777
"ELYSE_E","MONTO_E",3573
"ELYSE_E","MEZ-V_O",12844
"ELYSE_E","1-AOU_O",4222
"ELYSE_E","EPNEX_E",4681
"ELYSE_E","SEGLI_O",3829
"ELYSE_E","VIRET_N",1490
"ELYSE_E","PREPA_M",2831
"ELYSE_E","VVERT_P",3110
"ELYSE_E","CIGAL_E",3625
"ELYSE_E","CHATL_S",7824
"ELYSE_E","BELVO_B",3001
"ELYSE_E","ZING_N ",5212
"ELYSE_E","MPREV_N",10376
"ELYSE_E","MATHY_N",5877
"ELYSE_E","VALMT_O",3330
"ELYSE_E","R-VIL_O",3489
"ELYSE_E","VULLI_N",14058
"ELYSE_E","ST-ET_O",2938
"ELYSE_E","VALMT_E",3347
"ELYSE_E","GCHEM_N",5766
"ELYSE_E","MEMIS_N",1887
"ELYSE_E","MAUVE_S",6689
"ELYSE_E","CHAND_E",1425
"ELYSE_E","CHBR_F ",3741
"ELYSE_E","ECHA_B ",12519
"ELYSE_E","RIP_N  ",1661
"ELYSE_E","SUVI_N ",13907
"ELYSE_E","CLERG_O",2156
"ELYSE_E","CHUV_S ",1828
"ELYSE_E","JURIG_S",501
"ELYSE_E","PAVEM_N",3199
"ELYSE_E","MALAD_N",1850
"ELYSE_E","E-HOT_S",6281
"ELYSE_E","ABEIL_N",3386
"ELYSE_E","NORD_O ",1616
"ELYSE_E","CHEVR_S",6702
"ELYSE_E","PERRL_E",3002
"ELYSE_E","PIERF_O",2832
"ELYSE_E","ENCOU_S",7103
"ELYSE_E","CH_N   ",1636
"ELYSE_E","FAUCO_E",2141
"ELYSE_E","BLIEU_O",2084
"ELYSE_E","MONGE_O",5513
"ELYSE_E","ETAVZ_N",5471
"ELYSE_E","BOCHT_N",4910
"ELYSE_E","GRRU_S ",12814
"ELYSE_E","GRATT_N",2967
"ELYSE_E","CX-OR_O",12380
"ELYSE_E","BESS_N ",1181
"ELYSE_E","LYGAR_O",3651
"ELYSE_E","BETHU_E",1776
"ELYSE_E","COLLI_S",3512
"ELYSE_E","SANSY_O",7209
"ELYSE_E","COPOZ_S",4835
"ELYSE_E","CHAVP_D",4209
"ELYSE_E","LEMAN_E",1371
"ELYSE_E","BASS_R ",4800
"ELYSE_E","CNAX_O ",6582
"ELYSE_E","APER_N ",4600
"ELYSE_E","CAS_W  ",2290
"ELYSE_E","GTE_S  ",907
"ELYSE_E","MLIN_N ",7651
"ELYSE_E","BARRE_N",1716
"ELYSE_E","CX-OY_N",243
"ELYSE_E","CHT_S  ",6879
"ELYSE_E","CHASS_S",3427
"ELYSE_E","CROCH_F",4727
"ELYSE_E","VVERT_D",3110
"ELYSE_E","SF_B   ",895
"ELYSE_E","M-DUF_N",1386
"ELYSE_E","BAUM_N ",4341
"ELYSE_E","LION_N ",5557
"ELYSE_E","PONFI_E",4183
"ELYSE_E","CLOSY_S",15199
"ELYSE_E","RUSEL_E",4631
"ELYSE_E","VLARS_S",4903
"ELYSE_E","ARGAN_N",4109
"ELYSE_E","PLANT_O",4687
"ELYSE_E","MOLLT_S",6156
"ELYSE_E","RAPIL_N",2995
"ELYSE_E","FLON_N ",1169
"ELYSE_E","BESS_B ",1174
"ELYSE_E","ECORC_E",12059
"ELYSE_E","CRAIV_S",2961
"ELYSE_E","DOLE_E ",3581
"ELYSE_E","LIAUD_N",2153
"ELYSE_E","BRETI_N",8507
"ELYSE_E","PREYV_S",4393
"ELYSE_E","PECH_E ",909
"ELYSE_E","RUSEL_O",4623
"ELYSE_E","PRY_D  ",3675
"ELYSE_E","SORGE_F",4079
"ELYSE_E","PAVIL_O",2390
"ELYSE_E","ECHER_E",5011
"ELYSE_E","L-CHA_N",2867
"ELYSE_E","MAROL_N",2600
"ELYSE_E","ENJAL_N",5343
"ELYSE_E","BLIJO_M",1924
"ELYSE_E","ECRO_E ",12797
"ELYSE_E","PCHLY_B",2349
"ELYSE_E","CDESU_N",4025
"ELYSE_E","GTE_E  ",973
"ELYSE_E","R-CFF_F",4650
"ELYSE_E","VIGNE_O",2106
"ELYSE_E","PRY-C_S",3190
"ELYSE_E","MORP_E ",7935
"ELYSE_E","EGLAN_E",1207
"ELYSE_E","PPORT_O",1816
"ELYSE_E","CDRAI_O",3308
"ELYSE_E","RASUD_O",655
"ELYSE_E","PUBLO_E",6823
"ELYSE_E","BNEN_E ",3092
"ELYSE_E","FLORI_O",3325
"ELYSE_E","PBOU_E ",2640
"ELYSE_E","ARC-C_O",5372
"ELYSE_E","MOULN_E",3832
"ELYSE_E","FOYER_E",3221
"ELYSE_E","BLVDR_E",1635
"ELYSE_E","AUBER_N",11911
"ELYSE_E","PMONT_N",4437
"ELYSE_E","VENOS_E",5733
"ELYSE_E","SAVOI_N",5056
"ELYSE_E","RCFFN_N",4408
"ELYSE_E","JOLTT_E",1446
"ELYSE_E","FLON_E ",1313
"ELYSE_E","DENAN_E",450
"ELYSE_E","BOCHT_S",4909
"ELYSE_E","SERV_N ",12013
"ELYSE_E","CHAVP_B",4240
"ELYSE_E","LISIE_N",2421
"ELYSE_E","CHT_N  ",6853
"ELYSE_E","CDESO_O",3545
"ELYSE_E","EPFL_R ",4780
"ELYSE_E","THLA_T ",821
"ELYSE_E","RAVES_E",5721
"ELYSE_E","SAVOI_S",5062
"ELYSE_E","GBORD_S",2062
"ELYSE_E","HERMI_S",2212
"ELYSE_E","MTBLC_S",2285
"ELYSE_E","MARTH_S",7451
"ELYSE_E","CAVEN_S",6759
"ELYSE_E","BRESS_N",16938
"ELYSE_E","CROIS_D",4357
"ELYSE_E","RNEUV_N",1453
"ELYSE_E","BALAN_N",9657
"ELYSE_E","MLINE_O",3832
"ELYSE_E","CAROU_N",13378
"ELYSE_E","OSCHE_N",1530
"ELYSE_E","CECIL_S",1339
"ELYSE_E","BELMT_O",4021
"ELYSE_E","CHISA_S",5436
"ELYSE_E","CERIS_F",4594
"ELYSE_E","METAI_E",679
"ELYSE_E","TIVOL_O",1401
"ELYSE_E","DRANS_N",2391
"ELYSE_E","PMOL_O ",543
"ELYSE_E","TIMON_O",5779
"ELYSE_E","BRULE_O",4282
"ELYSE_E","PT-CH_S",1586
"ELYSE_E","COPOP_N",4667
"ELYSE_E","PMOL_E ",543
"ELYSE_E","GALIC_N",2831
"ELYSE_E","DTSOL  ",4364
"ELYSE_E","CAROU_S",13401
"ELYSE_E","PLY-G_1",1735
"ELYSE_E","SYENS_N",16276
"ELYSE_E","COPOP_S",4658
"ELYSE_E","GTE_N  ",908
"ELYSE_E","PLANC_N",4677
"ELYSE_E","VEILL_N",4797
"ELYSE_E","FROIC_N",9649
"ELYSE_E","TVIDY_O",1410
"ELYSE_E","SCBT_O ",2072
"ELYSE_E","BRGES_E",4111
"ELYSE_E","TNEL_U ",1655
"ELYSE_E","WLIAM_N",3770
"ELYSE_E","PBESS_S",1191
"ELYSE_E","CIGAL_O",3622
"ELYSE_E","SALA_D ",2676
"ELYSE_E","MORRE_O",8062
"ELYSE_E","ROUVN_E",3737
"ELYSE_E","PREAU_E",1652
"ELYSE_E","MTETN_O",2496
"ELYSE_E","BUYE_N ",5945
"ELYSE_E","RTTAZ_N",2329
"ELYSE_E","BORJO_E",4263
"ELYSE_E","MTILL_D",1922
"ELYSE_E","PQUI_N ",3979
"ELYSE_E","VIRET_S",1499
"ELYSE_E","ECCV_O ",4833
"ELYSE_E","CUGYP_S",7138
"ELYSE_E","STAND_S",5038
"ELYSE_E","PMONT_S",4428
"ELYSE_E","E-HOT_N",6210
"ELYSE_E","BVE_O  ",1086
"ELYSE_E","RUISE_O",2266
"ELYSE_E","VULET_N",6015
"ELYSE_E","TVIDY_E",1374
"ELYSE_E","PERET_E",5194
"ELYSE_E","LION_S ",5531
"ELYSE_E","BUDR_N ",6296
"ELYSE_E","MARTI_N",3722
"ELYSE_E","CNIER_E",1454
"ELYSE_E","SCBT_E ",2043
"ELYSE_E","PSPOR_N",5253
"ELYSE_E","RCFFS_B",4313
"ELYSE_E","VBOIS_N",6545
"ELYSE_E","CNAX_E ",6438
"ELYSE_E","CDRAI_B",3288
"ELYSE_E","SEGLI_E",3783
"ELYSE_E","BLECH_E",3344
"ELYSE_E","VRUFF_N",2664
"ELYSE_E","VELOD_N",2738
"ELYSE_E","FAVER_E",1228
"ELYSE_E","GLYCI_O",4615
"ELYSE_E","PSPOR_S",5278
"ELYSE_E","OURS_E ",1383
"ELYSE_E","MLEYO_O",2530
"ELYSE_E","CDRY_N ",3776
"ELYSE_E","ROVER_E",3563
"ELYSE_E","GENOU_O",4813
"ELYSE_E","SALA_Z ",2676
"ELYSE_E","STCAT_N",8000
"ELYSE_E","GGETT_N",3257
"ELYSE_E","JDILS_N",324
"ELYSE_E","SROCH_S",1688
"ELYSE_E","BETHA_N",2794
"ELYSE_E","CROIS_C",4351
"ELYSE_E","P-RIV_O",2969
"ELYSE_E","TNEL_E ",1704
"ELYSE_E","FLIEU_E",4050
"ELYSE_E","SIGNA_N",2516
"ELYSE_E","BOVRE_S",3358
"ELYSE_E","GARE_C ",777
"ELYSE_E","CHT_D  ",6991
"ELYSE_E","MGOUL_N",3186
"ELYSE_E","CHFON_N",7385
"ELYSE_E","LANDA_P",4584
"ELYSE_E","BLESS_E",4179
"ELYSE_E","VCLB_N ",6366
"ELYSE_E","DPLES_N",603
"ELYSE_E","MEZ-S_S",12996
"ELYSE_E","RIONZ_S",3411
"ELYSE_E","MBNON_B",1113
"ELYSE_E","MORRE_P",8047
"ELYSE_E","PDETT_E",1629
"ELYSE_E","OIS_N  ",2133
"ELYSE_E","DRANS_S",2361
"ELYSE_E","GMONT_N",5221
"ELYSE_E","PERRL_N",3130
"ELYSE_E","MUSEO_E",253
"ELYSE_E","CERIS_R",4541
"ELYSE_E","R-PIS_N",3648
"ELYSE_E","MAROL_S",2582
"ELYSE_E","SUCHF_S",4975
"ELYSE_E","MOUD_N ",18647
"ELYSE_E","RENGE_S",5464
"ELYSE_E","MALF_D ",1749
"ELYSE_E","CASC_S ",3172
"ELYSE_E","BNIER_O",1004
"ELYSE_E","SYENS_S",16258
"ELYSE_E","R-14A_E",4453
"ELYSE_E","EGLAN_O",1093
"ELYSE_E","PEREA_E",3428
"ELYSE_E","SORBI_N",17898
"ELYSE_E","MLINE_F",3828
"ELYSE_E","FLON_U ",1291
"ELYSE_E","SCIO_E ",2257
"ELYSE_E","COLL_O ",4677
"ELYSE_E","BOVRE_N",3460
"ELYSE_E","VINET_E",1673
"ELYSE_E","BESS_M ",1208
"ELYSE_E","BERG_O ",2370
"ELYSE_E","BELMT_E",3993
"ELYSE_E","CX-OR_E",12361
"ELYSE_E","BOTTE_M",10299
"ELYSE_E","ZING_O ",5228
"ELYSE_E","BELVO_D",2997
"ELYSE_E","B-AIR_D",1334
"ELYSE_E","CHAND_O",1405
"ELYSE_E","MUDM_S ",1636
"ELYSE_E","VERRI_O",2429
"ELYSE_E","BRELA_N",4629
"ELYSE_E","MREPO_E",1185
"ELYSE_E","GBORD_N",2087
"ELYSE_E","GVIGN_N",3124
"ELYSE_E","ULAC_O ",3124
"ELYSE_E","BRUY_E ",2964
"ELYSE_E","MBLES_O",4401
"ELYSE_E","CH_B   ",1501
"ELYSE_E","LGDOC_N",1300
"ELYSE_E","SALA_A ",2707
"ELYSE_E","FLORI_E",3266
"ELYSE_E","LAC_O  ",3095
"ELYSE_E","RENTE_E",6560
"ELYSE_E","MORGS_E",7904
"ELYSE_E","RAMUZ_O",1102
"ELYSE_E","GCHAM_O",4287
"ELYSE_E","GREY_O ",2703
"ELYSE_E","VIGIE_R",1436
"ELYSE_E","FLUM_N ",3037
"ELYSE_E","SABL_O ",2658
"ELYSE_E","MOULN_O",3841
"ELYSE_E","CDRY_S ",3731
"ELYSE_E","PBERT_S",2918
"ELYSE_E","BOISY_N",2678
"ELYSE_E","BLIJO_D",1915
"ELYSE_E","PRY-C_O",3098
"ELYSE_E","EPFL_E ",4515
"ELYSE_E","SPAUL_A",2123
"ELYSE_E","BOSON_M",3224
"ELYSE_E","BSITE_N",2788
"ELYSE_E","LANDA_O",4508
"ELYSE_E","BGARD_E",535
"ELYSE_E","R-14A_S",4515
"ELYSE_E","BVE_E  ",1051
"ELYSE_E","PRY_B  ",3674
"ELYSE_E","BGENT_S",2969
"ELYSE_E","ARGAN_S",4088
"ELYSE_E","BOISV_E",2193
"ELYSE_E","CPEAG_M",6494
"ELYSE_E","MALA_M ",2041
"ELYSE_E","20P2_O ",4677
"ELYSE_E","BNETT_F",2970
"ELYSE_E","PERET_O",5215
"ELYSE_E","BESS_S ",1174
"ELYSE_E","OUCHY_H",593
"ELYSE_E","CAUDO_O",2428
"ELYSE_E","PLY-C_9",1884
"ELYSE_E","M-DUF_S",1374
"ELYSE_E","BOISS_M",3136
"ELYSE_E","CX-BL_S",4866
"ELYSE_E","CDRAI_N",3326
"ELYSE_E","MTETN_E",2405
"ELYSE_E","HOMEJ_S",11567
"ELYSE_E","VMOUL_M",2320
"ELYSE_E","ALPES_S",711
"ELYSE_E","CAS_S  ",2265
"ELYSE_E","PPEL_E ",9390
"ELYSE_E","PIECE_E",3251
"ELYSE_E","CROCH_E",4743
"ELYSE_E","MBLES_E",4279
"ELYSE_E","MTSI_N ",463
"ELYSE_E","FOREL_Y",9924
"ELYSE_E","CHAMP_S",3527
"ELYSE_E","VALON_N",2685
"ELYSE_E","DEVIN_O",2683
"ELYSE_E","SORGE_R",4106
"ELYSE_E","FEYY_M ",15811
"ELYSE_E","PONFI_O",4188
"ELYSE_E","GRRU_N ",12779
"ELYSE_E","CLAIE_E",6112
"ELYSE_E","RTCOU_E",1055
"ELYSE_E","RNEUV_S",1498
"ELYSE_E","SEZOO_M",11161
"ELYSE_E","BNOZ_N ",3501
"ELYSE_E","LVIAU_O",5580
"ELYSE_E","MONGE_E",5481
"ELYSE_E","ALLIE_N",1976
"ELYSE_E","SCIE_S ",5076
"ELYSE_E","ROTIL_N",1195
"ELYSE_E","RCFFS_O",4372
"ELYSE_E","SABL_E ",2590
"ELYSE_E","EPTES_S",768
"ELYSE_E","GPONT_O",3098
"ELYSE_E","20P4_O ",4209
"ELYSE_E","BOST_E ",1706
"ELYSE_E","BNIER_E",1012
"ELYSE_E","VVERT_B",3110
"ELYSE_E","ARC-C_E",5351
"ELYSE_E","VUCH_S ",14945
"ELYSE_E","B-RIV_N",491
"ELYSE_E","MMM_C  ",6021
"ELYSE_E","SAUVA_N",3049
