"","code_ligne_theo","direction_voy_theo","code_arret_theo","libelle_arret_theo2","sequence_theo","montees","descentes","geom_arret","lon","lat","code_arret_suiv_theo","mean_travel_time","mean_waiting_time","id"
"508",18,"A","BROYE_O","Broye",12,9001.16,76433.19,"c(6.59815311431885, 46.5353813171387)",6.59815311431885,46.5353813171387,"BDESS_M",60.5029867342453,25.916102,"18_A_BROYE_O"
"509",18,"A","BDESS_M","Bourg-Dessus",13,8716.258,94062.2,"c(6.59538698196411, 46.5380783081055)",6.59538698196411,46.5380783081055,"BGNON_O",66.037746580832,28.6166378,"18_A_BDESS_M"
"510",18,"A","BGNON_O","Bugnon",14,29738.8,33723.66,"c(6.59597110748291, 46.5398826599121)",6.59597110748291,46.5398826599121,"SURLC_O",37.1168925209476,25.1644045,"18_A_BGNON_O"
"511",18,"A","SURLC_O","Sur-la-Croix",15,3658.4114,41589,"c(6.59331607818604, 46.5412750244141)",6.59331607818604,46.5412750244141,"BAUM_N",55.9413711950759,20.0370849,"18_A_SURLC_O"
"512",18,"A","BAUM_N","Baumettes",16,5698.3125,89345.46,"c(6.59024000167847, 46.5437355041504)",6.59024000167847,46.5437355041504,"GENOU_O",66.1911547911548,23.8292084,"18_A_BAUM_N"
"513",18,"A","GENOU_O","Bois-Genoud",18,3363.9517,51680.266,"c(6.58359909057617, 46.5465202331543)",6.58359909057617,46.5465202331543,"BRE_N",63.0298117695729,22.211535,"18_A_GENOU_O"
"514",18,"A","BRE_N","Bré",19,2153,66094.28,"c(6.57925891876221, 46.5504913330078)",6.57925891876221,46.5504913330078,"CRISS_N",73.5572467707282,26.0378012,"18_A_BRE_N"
"515",18,"A","CRISS_N","Crissier, centre",20,1076.0414,69126.664,"c(6.57701683044434, 46.5536956787109)",6.57701683044434,46.5536956787109,"TIMON_T",60.2851593467576,26.4608216,"18_A_CRISS_N"
"516",18,"A","TIMON_T","Crissier, Timonet",21,0,148077.5,"c(6.57369804382324, 46.5557746887207)",6.57369804382324,46.5557746887207,NA,NA,9.4938957,"18_A_TIMON_T"
"517",18,"R","TIMON_T","Crissier, Timonet",1,122192.64,0,"c(6.57369804382324, 46.5557746887207)",6.57369804382324,46.5557746887207,"TIMON_E",60.5432699858646,323.6052397,"18_R_TIMON_T"
"518",18,"R","TIMON_E","Crissier, Timonet",2,19568.938,905.5087,"c(6.57451486587524, 46.5552024841309)",6.57451486587524,46.5552024841309,"CRISS_S",63.9482569095477,12.8982776,"18_R_TIMON_E"
"519",18,"R","CRISS_S","Crissier, centre",3,64315.43,1865.3004,"c(6.57726907730103, 46.553409576416)",6.57726907730103,46.553409576416,"BRE_S",91.094540891027,20.9796639,"18_R_CRISS_S"
"520",18,"R","BRE_S","Bré",4,68414.68,6680.543,"c(6.57858896255493, 46.55078125)",6.57858896255493,46.55078125,"GENOU_E",85.4917338076802,24.3283832,"18_R_BRE_S"
"521",18,"R","GENOU_E","Bois-Genoud",6,53212.844,9199.54,"c(6.58471393585205, 46.546070098877)",6.58471393585205,46.546070098877,"BAUM_S",64.4693776020528,23.627969,"18_R_GENOU_E"
"522",18,"R","BAUM_S","Baumettes",7,78334.34,7201.1035,"c(6.59101819992065, 46.5431823730469)",6.59101819992065,46.5431823730469,"SURLC_E",52.1542168674699,26.3977115,"18_R_BAUM_S"
"523",18,"R","SURLC_E","Sur-la-Croix",8,33467.984,2958.8623,"c(6.59381914138794, 46.5407752990723)",6.59381914138794,46.5407752990723,"BGNON_E",47.382357561793,18.5009953,"18_R_SURLC_E"
"524",18,"R","BGNON_E","Bugnon",9,29622.352,32125.266,"c(6.5963020324707, 46.5396156311035)",6.5963020324707,46.5396156311035,"BDESS_D",62.6591266101162,44.5911447,"18_R_BGNON_E"
"525",18,"R","BDESS_D","Bourg-Dessus",10,72725.38,8262.471,"c(6.59537410736084, 46.5380783081055)",6.59537410736084,46.5380783081055,"BROYE_E",58.4478127699678,28.7098387,"18_R_BDESS_D"
"526",18,"R","BROYE_E","Broye",11,70109.72,8682.899,"c(6.5981559753418, 46.535213470459)",6.5981559753418,46.535213470459,"FLORI_E",66.6305952567928,17.1663656,"18_R_BROYE_E"
"527",18,"R","FLORI_E","Florissant",12,135026.77,20860.605,"c(6.59850120544434, 46.5323104858398)",6.59850120544434,46.5323104858398,"PERRL_E",96.2388928206338,25.1381341,"18_R_FLORI_E"
"528",18,"R","PERRL_E","Perrelet",13,88783.9,39922.918,"c(6.59974384307861, 46.5295104980469)",6.59974384307861,46.5295104980469,"GALIC_E",108.652123624822,50.6724856,"18_R_PERRL_E"
"529",18,"R","GALIC_E","Galicien",16,172535.17,79786.55,"c(6.60477590560913, 46.527774810791)",6.60477590560913,46.527774810791,"PZROS_E",55.4131741241307,39.2731809,"18_R_GALIC_E"
"530",18,"R","PZROS_E","Prélaz-les-Roses",17,100634.58,30670.492,"c(6.60709714889526, 46.5268325805664)",6.60709714889526,46.5268325805664,"CRARD_E",104.185169636063,42.1525784,"18_R_PZROS_E"
"531",18,"R","CRARD_E","Couchirard",18,238117.84,63873.727,"c(6.61275482177734, 46.525089263916)",6.61275482177734,46.525089263916,"ECMET_E",78.1100044674533,50.4955525,"18_R_CRARD_E"
"532",18,"R","ECMET_E","Ecole des Métiers",19,234405.08,59777.93,"c(6.61644315719604, 46.5242195129395)",6.61644315719604,46.5242195129395,"EPSIC_E",61.3365495846041,37.2059759,"18_R_ECMET_E"
"533",18,"R","EPSIC_E","EPSIC",20,91075.74,36141.797,"c(6.62117481231689, 46.5232810974121)",6.62117481231689,46.5232810974121,"PFRAN_E",85.5089714496807,29.6718635,"18_R_EPSIC_E"
"535",18,"R","PFRAN_E","Port-Franc",21,24636.348,276845.53,"c(6.62701797485352, 46.5221519470215)",6.62701797485352,46.5221519470215,"FLON_E",63.1075126796281,41.442873,"18_R_PFRAN_E"
"536",18,"R","FLON_E","Lausanne-Flon",22,9846.52,308879.1,"c(6.62950277328491, 46.5215759277344)",6.62950277328491,46.5215759277344,"FLON_O",69.1655026455026,38.5330727,"18_R_FLON_E"
"537",18,"R","FLON_O","Lausanne-Flon",23,0,711505.06,"c(6.63039779663086, 46.5209808349609)",6.63039779663086,46.5209808349609,NA,NA,11.5933333,"18_R_FLON_O"
"538",19,"A","CH_B","Chauderon",1,212289.44,0,"c(6.62653112411499, 46.5233726501465)",6.62653112411499,46.5233726501465,"CH_O",54.1541221935959,260.5150971,"19_A_CH_B"
"539",19,"A","CH_O","Chauderon",2,157230.44,2276.2227,"c(6.6256799697876, 46.5235748291016)",6.6256799697876,46.5235748291016,"BOST_O",94.1183696002208,60.3660287,"19_A_CH_O"
"540",19,"A","BOST_O","Boston",3,57993.785,6587.1074,"c(6.62232685089111, 46.5238647460938)",6.62232685089111,46.5238647460938,"RECOR_O",73.2530042819651,29.0750334,"19_A_BOST_O"
"541",19,"A","RECOR_O","Recordon",4,34674.87,41747.24,"c(6.61763095855713, 46.5257911682129)",6.61763095855713,46.5257911682129,"PRELA_O",93.9470265788383,40.1521249,"19_A_RECOR_O"
"542",19,"A","PRELA_O","Prélaz",5,54020.297,109705.09,"c(6.61253881454468, 46.5263938903809)",6.61253881454468,46.5263938903809,"PZROS_O",111.459454486914,36.3043899,"19_A_PRELA_O"
"543",19,"A","PZROS_O","Prélaz-les-Roses",6,21936.346,44986.953,"c(6.60630893707275, 46.527229309082)",6.60630893707275,46.527229309082,"GALIC_O",76.2489086982493,33.5978106,"19_A_PZROS_O"
"544",19,"A","GALIC_O","Galicien",8,41830.39,79170.055,"c(6.60339689254761, 46.5284423828125)",6.60339689254761,46.5284423828125,"PERRL_O",114.655978562188,38.9117309,"19_A_GALIC_O"
"545",19,"A","PERRL_O","Perrelet",10,49321.176,27802.732,"c(6.59820890426636, 46.5301284790039)",6.59820890426636,46.5301284790039,"R-VIL_O",72.629527065034,43.8261886,"19_A_PERRL_O"
"546",19,"A","R-VIL_O","Renens-Village",11,21896.486,53976.387,"c(6.59247493743896, 46.532543182373)",6.59247493743896,46.532543182373,"SEGLI_O",77.4010556372761,30.4819783,"19_A_R-VIL_O"
"547",19,"A","SEGLI_O","Sous l'Eglise",12,16547.533,32844.953,"c(6.58824682235718, 46.5353546142578)",6.58824682235718,46.5353546142578,"R-HV_O",45.5859800951969,27.676949,"19_A_SEGLI_O"
"548",19,"A","R-HV_O","Hôtel-de-Ville",13,13631.184,21004.385,"c(6.58621692657471, 46.5367240905762)",6.58621692657471,46.5367240905762,"AVNIR_O",55.5475747479555,27.5287754,"19_A_R-HV_O"
"549",19,"A","AVNIR_O","Avenir",14,4021.4893,84424.32,"c(6.58346700668335, 46.5383338928223)",6.58346700668335,46.5383338928223,"R-14A_E",62.0524993502556,33.8916101,"19_A_AVNIR_O"
"550",19,"A","R-14A_E","Renens-14 Avril",15,0,180867.92,"c(6.57972288131714, 46.5393218994141)",6.57972288131714,46.5393218994141,NA,NA,9.4435156,"19_A_R-14A_E"
"551",19,"R","R-14A_E","Renens-14 Avril",1,79783.51,0,"c(6.57972288131714, 46.5393218994141)",6.57972288131714,46.5393218994141,"RCFFN_E",95.6403095413082,337.0948984,"19_R_R-14A_E"
"552",19,"R","RCFFN_E","Renens-Gare nord",2,88376.62,6898.623,"c(6.57944297790527, 46.5380935668945)",6.57944297790527,46.5380935668945,"1-AOU_E",101.035569193534,48.6068047,"19_R_RCFFN_E"
"553",19,"R","1-AOU_E","1er Août",3,147354.77,5708.0864,"c(6.58207178115845, 46.5367126464844)",6.58207178115845,46.5367126464844,"R-HV_S",48.4224834680382,49.0366497,"19_R_1-AOU_E"
"554",19,"R","R-HV_S","Hôtel-de-Ville",4,19269.322,5449.786,"c(6.58553600311279, 46.5361175537109)",6.58553600311279,46.5361175537109,"SEGLI_E",49.6245947698293,23.1522237,"19_R_R-HV_S"
"555",19,"R","SEGLI_E","Sous l'Eglise",5,42954.21,20378.64,"c(6.58877515792847, 46.5348815917969)",6.58877515792847,46.5348815917969,"R-VIL_E",69.3865905848787,31.1006268,"19_R_SEGLI_E"
"556",19,"R","R-VIL_E","Renens-Village",6,58790.68,31859.395,"c(6.59192514419556, 46.5327186584473)",6.59192514419556,46.5327186584473,"PERRL_E",105.923020401106,32.6024294,"19_R_R-VIL_E"
"557",19,"R","PERRL_E","Perrelet",7,41558.453,60605.242,"c(6.59974384307861, 46.5295104980469)",6.59974384307861,46.5295104980469,"GALIC_E",116.111580494077,56.3329443,"19_R_PERRL_E"
"558",19,"R","GALIC_E","Galicien",10,92594.48,33781.85,"c(6.60477590560913, 46.527774810791)",6.60477590560913,46.527774810791,"PZROS_E",57.8381630309988,39.7283497,"19_R_GALIC_E"
"559",19,"R","PZROS_E","Prélaz-les-Roses",11,48585.297,21282.098,"c(6.60709714889526, 46.5268325805664)",6.60709714889526,46.5268325805664,"PRELA_E",113.182328061787,45.4222273,"19_R_PZROS_E"
"560",19,"R","PRELA_E","Prélaz",12,132090.33,61399.15,"c(6.61282682418823, 46.5263137817383)",6.61282682418823,46.5263137817383,"RECOR_E",94.1257586904543,64.133367,"19_R_PRELA_E"
"561",19,"R","RECOR_E","Recordon",13,52757.91,38826.457,"c(6.61847305297852, 46.5253028869629)",6.61847305297852,46.5253028869629,"BOST_E",72.124867627423,32.0731562,"19_R_RECOR_E"
"562",19,"R","BOST_E","Boston",14,4379.8936,108839.86,"c(6.62278509140015, 46.5237159729004)",6.62278509140015,46.5237159729004,"CH_N",140.084208586696,55.3316911,"19_R_BOST_E"
"563",19,"R","CH_N","Chauderon",15,6037.9497,295990.62,"c(6.6251368522644, 46.5241813659668)",6.6251368522644,46.5241813659668,"ALE_O",93.1618270648968,41.1663903,"19_R_CH_N"
"564",19,"R","ALE_O","Chauderon-Ale",16,4608.9077,99843.86,"c(6.6272668838501, 46.5238189697266)",6.6272668838501,46.5238189697266,"CH_B",47.5827937095282,43.5235527,"19_R_ALE_O"
"565",19,"R","CH_B","Chauderon",17,0,28278.71,"c(6.62653112411499, 46.5233726501465)",6.62653112411499,46.5233726501465,NA,NA,13.8188714,"19_R_CH_B"
"566",21,"A","GARE_B","Lausanne-Gare",1,1014689.3,0,"c(6.63003778457642, 46.5172004699707)",6.63003778457642,46.5172004699707,"VLARD_O",142.389319506067,291.2174111,"21_A_GARE_B"
"567",21,"A","VLARD_O","Villard",2,35283.72,36930.363,"c(6.62362909317017, 46.5196266174316)",6.62362909317017,46.5196266174316,"CECIL_N",82.9865431340614,29.3645694,"21_A_VLARD_O"
"568",21,"A","CECIL_N","Cécil",3,115438.16,131041.15,"c(6.62306213378906, 46.520881652832)",6.62306213378906,46.520881652832,"CH_N",133.283080781133,70.6544469,"21_A_CECIL_N"
"569",21,"A","CH_N","Chauderon",4,329840.12,348286.6,"c(6.6251368522644, 46.5241813659668)",6.6251368522644,46.5241813659668,"SROCH_N",58.4267794710294,54.3031427,"21_A_CH_N"
"570",21,"A","SROCH_N","St-Roch",5,45873.14,99453.83,"c(6.62632608413696, 46.5257263183594)",6.62632608413696,46.5257263183594,"BLIJO_O",107.679666702162,33.6441859,"21_A_SROCH_N"
"571",21,"A","BLIJO_O","Beaulieu-Jomini",6,62091.89,110365.31,"c(6.62574100494385, 46.5273818969727)",6.62574100494385,46.5273818969727,"BLIEU_O",44.8183018618777,30.2454538,"21_A_BLIJO_O"
"572",21,"A","BLIEU_O","Beaulieu",7,55086.6,117122.484,"c(6.62343406677246, 46.5282287597656)",6.62343406677246,46.5282287597656,"PRBYT_O",47.9419283280957,30.3078569,"21_A_BLIEU_O"
"573",21,"A","PRBYT_O","Presbytère",8,17694.666,124718.63,"c(6.62104511260986, 46.5293083190918)",6.62104511260986,46.5293083190918,"BERG_O",82.8409991022865,28.2364064,"21_A_PRBYT_O"
"574",21,"A","BERG_O","Bergières",9,190379.42,187741.02,"c(6.61822986602783, 46.531005859375)",6.61822986602783,46.531005859375,"BOISY_N",93.605211003356,41.2703702,"21_A_BERG_O"
"575",21,"A","BOISY_N","Boisy",10,32831.223,115464.83,"c(6.62028694152832, 46.5337562561035)",6.62028694152832,46.5337562561035,"BSITE_N",45.8362959245662,30.5797902,"21_A_BOISY_N"
"576",21,"A","BSITE_N","Beau-Site",11,7965.904,128446,"c(6.62077283859253, 46.535213470459)",6.62077283859253,46.535213470459,"GRATT_N",51.5678288431062,29.9655318,"21_A_BSITE_N"
"577",21,"A","GRATT_N","Grattapaille",12,14569.62,188712.4,"c(6.61885976791382, 46.5367126464844)",6.61885976791382,46.5367126464844,"BOSON_M",50.0716870493146,31.0928156,"21_A_GRATT_N"
"578",21,"A","BOSON_M","Bossons",13,5383.4526,74973.94,"c(6.6172308921814, 46.5392913818359)",6.6172308921814,46.5392913818359,"BLECH_N",94.97703002749,26.1433741,"21_A_BOSON_M"
"579",21,"A","BLECH_N","Blécherette",14,0,264593.28,"c(6.62114715576172, 46.5424041748047)",6.62114715576172,46.5424041748047,NA,NA,10.5901618,"21_A_BLECH_N"
"580",21,"R","BLECH_N","Blécherette",1,233234.22,0,"c(6.62114715576172, 46.5424041748047)",6.62114715576172,46.5424041748047,"BOSON_D",128.019760075482,277.1788881,"21_R_BLECH_N"
"581",21,"R","BOSON_D","Bossons",2,60537.766,8814.239,"c(6.61720705032349, 46.5391311645508)",6.61720705032349,46.5391311645508,"GRATT_S",54.8092195713708,28.6326459,"21_R_BOSON_D"
"582",21,"R","GRATT_S","Grattapaille",3,126358.68,14320.009,"c(6.61892700195312, 46.5366134643555)",6.61892700195312,46.5366134643555,"BSITE_D",47.2820519732586,32.7895134,"21_R_GRATT_S"
"583",21,"R","BSITE_D","Beau-Site",4,110398.7,27714.855,"c(6.62063121795654, 46.5351333618164)",6.62063121795654,46.5351333618164,"BOISY_E",69.7330694455664,32.7274369,"21_R_BSITE_D"
"584",21,"R","BOISY_E","Boisy",5,91316.414,26287.336,"c(6.61846494674683, 46.5326728820801)",6.61846494674683,46.5326728820801,"BERG_E",94.035056095133,33.0780892,"21_R_BOISY_E"
"585",21,"R","BERG_E","Bergières",6,125310.11,58274.406,"c(6.61923313140869, 46.5302200317383)",6.61923313140869,46.5302200317383,"PRBYT_E",48.5525898022333,34.1289784,"21_R_BERG_E"
"586",21,"R","PRBYT_E","Presbytère",7,84417.125,21638.547,"c(6.62166309356689, 46.5289344787598)",6.62166309356689,46.5289344787598,"BLIEU_E",45.621956141531,27.0703619,"21_R_PRBYT_E"
"587",21,"R","BLIEU_E","Beaulieu",8,65374.207,52273.605,"c(6.62414216995239, 46.5279426574707)",6.62414216995239,46.5279426574707,"BLIJO_E",63.2540361640297,26.4158752,"21_R_BLIEU_E"
"588",21,"R","BLIJO_E","Beaulieu-Jomini",9,41562.29,47103.38,"c(6.6260290145874, 46.5272369384766)",6.6260290145874,46.5272369384766,"SROCH_S",93.0040996871291,51.5059735,"21_R_BLIJO_E"
"589",21,"R","SROCH_S","St-Roch",10,107318.586,80774.16,"c(6.62588882446289, 46.525276184082)",6.62588882446289,46.525276184082,"PT-CH_S",111.885991640825,36.4506959,"21_R_SROCH_S"
"590",21,"R","PT-CH_S","Pont Chauderon",11,264492.66,183593.67,"c(6.62442207336426, 46.5231704711914)",6.62442207336426,46.5231704711914,"CECIL_S",74.8830809357784,39.2979986,"21_R_PT-CH_S"
"591",21,"R","CECIL_S","Cécil",12,94729.66,79137.46,"c(6.62272596359253, 46.5207176208496)",6.62272596359253,46.5207176208496,"VLARD_E",82.5168940524408,31.6727703,"21_R_CECIL_S"
"592",21,"R","VLARD_E","Villard",13,7972.2666,43481.715,"c(6.6255841255188, 46.5187339782715)",6.6255841255188,46.5187339782715,"GARE_B",87.480784822442,19.2500533,"21_R_VLARD_E"
"593",21,"R","GARE_B","Lausanne-Gare",14,0,771293.5,"c(6.63003778457642, 46.5172004699707)",6.63003778457642,46.5172004699707,NA,NA,10.5864278,"21_R_GARE_B"
"594",22,"A","FLON_N","Lausanne-Flon",1,656179,0,"c(6.6310338973999, 46.5203094482422)",6.6310338973999,46.5203094482422,"ROTIL_N",85.1488074430611,365.8367309,"22_A_FLON_N"
"595",22,"A","ROTIL_N","Rôtillon",2,135884.05,13146.285,"c(6.63419103622437, 46.5209197998047)",6.63419103622437,46.5209197998047,"BESS_M",66.5440223673952,29.2074538,"22_A_ROTIL_N"
"596",22,"A","BESS_M","Bessières",3,250893.02,62572.133,"c(6.6368842124939, 46.5212898254395)",6.6368842124939,46.5212898254395,"NORD_O",125.834198144912,37.336425,"22_A_BESS_M"
"597",22,"A","NORD_O","Place du Nord",4,46710.082,185562.45,"c(6.63712120056152, 46.5255088806152)",6.63712120056152,46.5255088806152,"TNEL_N",68.944225113272,38.8929157,"22_A_NORD_O"
"598",22,"A","TNEL_N","Tunnel",5,59804.195,37612.96,"c(6.6344780921936, 46.5261993408203)",6.6344780921936,46.5261993408203,"MEMIS_N",51.6647486211286,33.8535545,"22_A_TNEL_N"
"599",22,"A","MEMIS_N","Mémise",6,56597.758,48773.79,"c(6.63305902481079, 46.5278015136719)",6.63305902481079,46.5278015136719,"GBORD_N",54.2609030135823,29.843286,"22_A_MEMIS_N"
"600",22,"A","GBORD_N","Grande-Borde",7,49594.28,117397.984,"c(6.63193321228027, 46.5298881530762)",6.63193321228027,46.5298881530762,"VMOUL_M",59.8911161852167,30.9005995,"22_A_GBORD_N"
"601",22,"A","VMOUL_M","Vieux-Moulin",8,32906.945,104130.83,"c(6.62981176376343, 46.5322570800781)",6.62981176376343,46.5322570800781,"ROUVR_N",67.6147745907148,32.8858061,"22_A_VMOUL_M"
"602",22,"A","ROUVR_N","Rouvraie",9,36232.43,92836.35,"c(6.63181495666504, 46.5325698852539)",6.63181495666504,46.5325698852539,"MOTTE_N",53.8295746502997,35.2622891,"22_A_ROUVR_N"
"603",22,"A","MOTTE_N","Motte",10,17705.08,75244.36,"c(6.63347911834717, 46.5337600708008)",6.63347911834717,46.5337600708008,"FORET_N",59.7662794608439,26.1099577,"22_A_MOTTE_N"
"604",22,"A","FORET_N","Forêt",11,74329.31,213107,"c(6.63342094421387, 46.5358734130859)",6.63342094421387,46.5358734130859,"BELVO_M",94.4841618437371,40.6555507,"22_A_FORET_N"
"605",22,"A","BELVO_M","Bellevaux",12,21881.393,113965.59,"c(6.6342568397522, 46.5392684936523)",6.6342568397522,46.5392684936523,"PAVEM_N",38.3312281609939,32.8833712,"22_A_BELVO_M"
"606",22,"A","PAVEM_N","Pavement",13,1801.2402,37966.44,"c(6.6342248916626, 46.5414199829102)",6.6342248916626,46.5414199829102,"PIECE_E",44.8543892784145,18.3462405,"22_A_PAVEM_N"
"607",22,"A","PIECE_E","Piécettes",14,1147.4512,55626.04,"c(6.63654279708862, 46.5416259765625)",6.63654279708862,46.5416259765625,"CLOCH_B",72.1028950574087,24.857494,"22_A_PIECE_E"
"608",22,"A","CLOCH_B","Clochatte",15,0,283722.97,"c(6.63849496841431, 46.5427551269531)",6.63849496841431,46.5427551269531,NA,NA,16.8333722,"22_A_CLOCH_B"
"609",22,"R","CLOCH_B","Clochatte",1,278967.12,0,"c(6.63849496841431, 46.5427551269531)",6.63849496841431,46.5427551269531,"PIECE_O",59.3389764797105,305.8548033,"22_R_CLOCH_B"
"610",22,"R","PIECE_O","Piécettes",2,38617.797,2296.157,"c(6.63578319549561, 46.5418815612793)",6.63578319549561,46.5418815612793,"PAVEM_S",44.7223844345107,20.2711812,"22_R_PIECE_O"
"611",22,"R","PAVEM_S","Pavement",3,20100.705,1638.3124,"c(6.63399791717529, 46.5408897399902)",6.63399791717529,46.5408897399902,"BELVO_D",70.4244011976048,15.834087,"22_R_PAVEM_S"
"612",22,"R","BELVO_D","Bellevaux",4,104241.42,45815.46,"c(6.63393783569336, 46.5388107299805)",6.63393783569336,46.5388107299805,"FORET_S",85.5492583516058,58.9928247,"22_R_BELVO_D"
"613",22,"R","FORET_S","Forêt",5,176480.23,34311.516,"c(6.63328790664673, 46.535213470459)",6.63328790664673,46.535213470459,"MOTTE_S",53.6266480893774,35.8991874,"22_R_FORET_S"
"614",22,"R","MOTTE_S","Motte",6,107040.04,32624.193,"c(6.63333320617676, 46.5330543518066)",6.63333320617676,46.5330543518066,"VMOUL_S",91.6498054474708,40.0123849,"22_R_MOTTE_S"
"615",22,"R","VMOUL_S","Vieux-Moulin",7,93134.414,31623.463,"c(6.62944221496582, 46.5326156616211)",6.62944221496582,46.5326156616211,"GBORD_S",70.0146608667633,40.3547859,"22_R_VMOUL_S"
"616",22,"R","GBORD_S","Grande-Borde",8,103809.305,32718.006,"c(6.63188409805298, 46.5296821594238)",6.63188409805298,46.5296821594238,"MEMIS_S",56.969269125498,37.2461737,"22_R_GBORD_S"
"617",22,"R","MEMIS_S","Mémise",9,47628.406,35456.668,"c(6.63331699371338, 46.5271186828613)",6.63331699371338,46.5271186828613,"TNEL_S",53.2880410898704,31.5788461,"22_R_MEMIS_S"
"618",22,"R","TNEL_S","Tunnel",10,20496.799,107974.04,"c(6.63404178619385, 46.5257377624512)",6.63404178619385,46.5257377624512,"NORD_S",122.109636279044,67.0321083,"22_R_TNEL_S"
"619",22,"R","NORD_S","Place du Nord",11,112224.45,47255.105,"c(6.63712787628174, 46.5241317749023)",6.63712787628174,46.5241317749023,"BESS_D",63.6019609973383,30.7599277,"22_R_NORD_S"
"620",22,"R","BESS_D","Bessières",12,29198.207,198703.34,"c(6.6366491317749, 46.5212669372559)",6.6366491317749,46.5212669372559,"ROTIL_S",53.1643110978488,36.6976479,"22_R_BESS_D"
"621",22,"R","ROTIL_S","Rôtillon",13,3858.167,78536.445,"c(6.63421583175659, 46.5209999084473)",6.63421583175659,46.5209999084473,"FLON_S",101.222432893632,30.7253072,"22_R_ROTIL_S"
"622",22,"R","FLON_S","Lausanne-Flon",14,15778.829,466232.38,"c(6.63052320480347, 46.520450592041)",6.63052320480347,46.520450592041,"FLON_N",86.4455318334655,51.6886427,"22_R_FLON_S"
"623",22,"R","FLON_N","Lausanne-Flon",15,0,36391.9,"c(6.6310338973999, 46.5203094482422)",6.6310338973999,46.5203094482422,NA,NA,13.6243405,"22_R_FLON_N"
"624",23,"A","BO_T","DEPOT Borde",1,4637.3174,0,"c(6.63029813766479, 46.5337524414062)",6.63029813766479,46.5337524414062,"ROUVR_N",91.7990569823435,460.618211,"23_A_BO_T"
"625",23,"A","ROUVR_N","Rouvraie",2,13318.637,182.26346,"c(6.63181495666504, 46.5325698852539)",6.63181495666504,46.5325698852539,"MOTTE_N",44.1325917017438,26.6363363,"23_A_ROUVR_N"
