"stop_names","label","line_nbr","direction","passengers_in","passengers_out","travel_time","stopping_time","flow_l_in","flow_l_out","sigma_in","transferts_in","transferts_in%","diff_in","err_in%","sigma_out","transferts_out","transferts_out%","diff_out","err_out%"
"S33_A_PONTE_N","Pontet",33,"A",16922.451,27548.516,48.6737676729079,27.9112618,16922.4495482759,27548.5174517241,16922.449,0,0,-0.001,0,27558.08,0,0,9.563,0.035
"S33_A_VEILL_N","Veilloud",33,"A",24044.61,15928.6,60.0068790904314,24.2420233,24044.6085482759,15928.6014517241,24044.609,0,0,0,0,15934.131,0,0,5.53,0.035
"S33_A_STAND_N","Stand",33,"A",30343.86,6788.9395,57.5786959636972,27.7809201,30343.8585482759,6788.94095172414,30343.859,0,0,0,0,6791.298,0,0,2.357,0.035
"S33_A_PSPOR_N","Place de Sport",33,"A",36385.93,8990.73,49.6392643897779,29.0752329,36385.9285482759,8990.73145172414,36385.929,0,0,0,0,8993.852,0,0,3.121,0.035
"S33_A_CROSE_N","Croset",33,"A",83501.375,19233.86,79.3794141539638,36.6927633,83501.3735482759,19233.8614517241,83501.374,0,0,0,0,19240.538,0,0,6.677,0.035
"S33_A_PARC_N","Parc",33,"A",49290.188,9312.631,79.4206777878687,29.1714054,49290.1865482759,9312.63245172414,49290.187,0,0,0,0,9315.865,0,0,3.233,0.035
"S33_A_SUCHF_N","Suchet-Forêt",33,"A",36814.664,28983.973,70.8474187380497,32.4214904,36814.6625482759,28983.9744517241,36814.663,0,0,0,0,28994.035,0,0,10.061,0.035
"S33_A_EPNEX_E","Epenex",33,"A",11597.931,16168.258,62.5364244741874,25.9793499,11597.9295482759,16168.2594517241,11597.93,0,0,0,0,16173.872,0,0,5.613,0.035
"S33_A_RCFFS_Y","Renens-Gare sud",33,"A",6908.732,123540.64,90.7099684904039,41.7465583,6908.73054827586,123540.641451724,6908.731,0,0,0,0,123583.525,0,0,42.884,0.035
"S33_A_RCFFS_E","Renens-Gare sud",33,"A",191993.05,108746.87,114.435484641475,45.5743817,191993.048548276,108746.871451724,191896.025,95.815,0.05,-1.209,-0.001,32635.386,77328.99,71.109,1217.505,1.12
"S33_A_CENSU_E","Censuy",33,"A",44714.918,47425.082,47.8345993980221,27.6389433,44714.9165482759,47425.0834517241,44713.915,0.987,0.002,-0.015,0,47441.495,0.05,0,16.462,0.035
"S33_A_CDRY_N","Caudray",33,"A",41031.133,43962.055,106.202923473775,33.1042951,41031.1315482759,43962.0564517241,41031.132,0,0,0,0,43977.317,0,0,15.261,0.035
"S33_A_CHENE_E","Chêne",33,"A",29613.877,32176.38,50.0854590618133,26.0587561,29613.8755482759,32176.3814517241,29613.876,0,0,0,0,32187.551,0,0,11.17,0.035
"S33_A_LAC_E","Rue du Lac",33,"A",50303.918,47991.85,63.4643267023718,31.2440527,50303.9165482759,47991.8514517241,50303.917,0,0,0,0,48008.51,0,0,16.659,0.035
"S33_A_LONGE_E","Longemalle",33,"A",21360.762,29242.121,116.333811093593,26.302171,21360.7605482759,29242.1224517241,6408.228,16516.635,77.322,1564.102,7.322,29252.273,0,0,10.151,0.035
"S33_A_MLEYN_N","Malley-Nord",33,"A",67920.47,102248.45,108.821595795509,33.0835125,67920.4685482759,102248.451451724,67920.469,0,0,0,0,102283.944,0,0,35.493,0.035
"S33_A_GALIC_N","Galicien",33,"A",81468.35,64094.38,102.81985258926,54.4264692,81468.3485482759,64094.3814517241,81468.349,0,0,0,0,64116.561,0.068,0,22.248,0.035
"S33_A_FLUM_N","Flumeaux",33,"A",31418.98,17561.867,42.1192265352032,27.7775917,31418.9785482759,17561.8684517241,31418.979,0,0,0,0,17567.965,0,0,6.097,0.035
"S33_A_GVIGN_N","Grand Vigne",33,"A",24187.436,32537.758,118.949963950973,29.8623462,24187.4345482759,32537.7594517241,24187.435,0,0,0,0,32549.054,0,0,11.295,0.035
"S33_A_PRY-C_N","Prilly, Centre",33,"A",76079.92,131948.88,72.9235650418229,39.3089642,76079.9185482759,131948.881451724,76079.919,0,0,0,0,131994.684,0,0,45.803,0.035
"S33_A_CHASS_N","Prilly-Chasseur",33,"A",3466.3525,62888.656,80.2751758120844,39.4491876,3466.35104827586,62888.6574517241,3466.351,0,0,0,0,62910.487,0,0,21.83,0.035
"S33_A_CDRAI_S","Coudraie",33,"A",1202.0012,74094.13,45.2009840098401,35.0739128,1201.99974827586,74094.1314517241,1202,0,0,0,0,38146.329,35946.7,48.515,-1.102,-0.001
"S33_A_MGOUL_B","Mont-Goulin",33,"A",0,109237.8,NA,12.2679459,0,109237.801451724,0,0,NA,0,NA,109275.72,0,0,37.919,0.035
"S33_R_MGOUL_B","Mont-Goulin",33,"R",84084.45,0,72.9516201507814,603.3972371,84084.4557382759,0,84084.456,0,0,0,0,0,0,NA,0,NA
"S33_R_CDRAI_O","Coudraie",33,"R",49609.21,947.29504,135.14059540576,30.7056768,49609.2157382759,947.289301724138,36481.537,13128.208,26.463,0.529,0.001,947.618,0,0,0.329,0.035
"S33_R_CHASS_S","Prilly-Chasseur",33,"R",49399.29,3292.0342,63.1875182127246,26.9685785,49399.2957382759,3292.02846172414,49399.296,0,0,0,0,3293.171,0,0,1.143,0.035
"S33_R_PRY-C_S","Prilly, Centre",33,"R",97137.47,24758.855,102.274516441006,39.1986887,97137.4757382759,24758.8492617241,97137.476,0,0,0,0,24767.444,0,0,8.595,0.035
"S33_R_GVIGN_S","Grand Vigne",33,"R",26224.35,17530.664,54.1436239663427,26.7831238,26224.3557382759,17530.6582617241,26224.356,0,0,0,0,17536.744,0,0,6.086,0.035
"S33_R_FLUM_S","Flumeaux",33,"R",14568.984,23525.344,150.462582078022,31.3740026,14568.9897382759,23525.3382617241,14568.99,0,0,0,0,23533.504,0,0,8.166,0.035
"S33_R_GALIC_M","Galicien",33,"R",73345.62,58274.656,147.351427053653,71.8664059,73345.6257382759,58274.6502617241,73345.626,0,0,0,0,56856.778,1439.117,2.47,21.245,0.036
"S33_R_MLEYO_O","Malley-Ouest",33,"R",94908.66,59668.17,58.3392408730925,32.7333269,94908.6657382759,59668.1642617241,94908.666,0,0,0,0,59688.876,0,0,20.712,0.035
"S33_R_LONGE_O","Longemalle",33,"R",19084.686,21069.514,55.6953309835353,24.7059108,19084.6917382759,21069.5082617241,19084.692,0,0,0,0,7441.908,13630.677,64.694,3.077,0.015
"S33_R_LAC_O","Rue du Lac",33,"R",30332.96,48686.5,54.7748913568324,31.1389117,30332.9657382759,48686.4942617241,30332.966,0,0,0,0,48703.394,0,0,16.9,0.035
"S33_R_CHENE_O","Chêne",33,"R",35750.35,29009.072,118.117255034529,28.3754225,35750.3557382759,29009.0662617241,35750.356,0,0,0,0,29019.136,0,0,10.07,0.035
"S33_R_CDRY_S","Caudray",33,"R",46176.516,40825.695,66.1131929689009,29.3715652,46176.5217382759,40825.6892617241,46176.522,0,0,0,0,40839.861,0,0,14.172,0.035
"S33_R_CENSU_O","Censuy",33,"R",51582.5,43348.605,152.412056111438,32.6364207,51582.5057382759,43348.5992617241,51582.506,0,0,0,0,13009.094,30994.511,71.501,655.006,1.511
"S33_R_RCFFS_O","Renens-Gare sud",33,"R",233014.62,175064.8,97.7694500821494,57.5866686,233014.625738276,175064.794261724,233014.569,0.055,0,-0.002,0,142783.836,32329.161,18.467,48.203,0.028
"S33_R_EPNEX_O","Epenex",33,"R",15913.678,13391.326,66.2479702300406,27.7488161,15913.6837382759,13391.3202617241,15913.684,0,0,0,0,13395.969,0,0,4.649,0.035
"S33_R_SUCHF_S","Suchet-Forêt",33,"R",27667.736,40700.03,92.5039621182837,33.7348251,27667.7417382759,40700.0242617241,27667.742,0,0,0,0,40714.152,0,0,14.128,0.035
"S33_R_PARC_S","Parc",33,"R",7695.2495,41511.906,76.3758995411736,27.7181581,7695.25523827586,41511.9002617241,7695.255,0,0,0,0,41526.31,0,0,14.41,0.035
"S33_R_CROSE_S","Croset",33,"R",23747.475,77934.82,38.0110606646059,34.729389,23747.4807382759,77934.8142617241,23747.481,0,0,0,0,77961.867,0,0,27.053,0.035
"S33_R_PSPOR_S","Place de Sport",33,"R",8621.031,31747.367,54.5914799072643,28.3526855,8621.03673827586,31747.3612617241,8621.037,0,0,0,0,31758.381,0,0,11.02,0.035
"S33_R_STAND_S","Stand",33,"R",9956.059,24913.031,53.1969184698609,25.3727782,9956.06473827586,24913.0252617241,9956.065,0,0,0,0,24921.673,0,0,8.648,0.035
"S33_R_VEILL_S","Veilloud",33,"R",15395.582,23211.336,48.7194744976816,23.4934795,15395.5877382759,23211.3302617241,15395.588,0,0,0,0,23219.387,0,0,8.057,0.035
"S33_R_PONTE_S","Pontet",33,"R",27665.5,14746.134,105.839468599034,26.5631762,27665.5057382759,14746.1282617241,8299.652,37745.401,136.435,18379.547,66.435,14751.247,0,0,5.119,0.035
"S33_R_VLARS_S","Villars",33,"R",6479.375,84260.21,63.4595652173913,40.3488889,6479.38073827586,84260.2042617241,6479.381,0,0,0,0,84289.453,0,0,29.249,0.035
"S33_R_PERET_O","Perrettes",33,"R",1497.4204,19242.03,37.9948306681482,24.8431401,1497.42613827586,19242.0242617241,1497.426,0,0,0,0,19248.704,0,0,6.68,0.035
"S33_R_ENJAL_S","En Enjalin",33,"R",2385.6753,19457.098,45.7129262873152,19.9780666,2385.68103827586,19457.0922617241,2385.681,0,0,0,0,19463.846,0,0,6.754,0.035
"S33_R_RENGE_S","Renges",33,"R",1474.3969,9486.101,56.9652556296511,27.2966863,1474.40263827586,9486.09526172414,1474.403,0,0,0,0,9489.388,0,0,3.293,0.035
"S33_R_MTNY_S","Montaney",33,"R",852.5187,22103.354,44.1212736145335,21.0311201,852.524438275862,22103.3482617241,852.524,0,0,0,0,22111.021,0,0,7.673,0.035
"S33_R_CHPCU_S","Champs-Courbes",33,"R",1167.0139,33467.656,58.5079963279702,19.7205392,1167.01963827586,33467.6502617241,1167.02,0,0,0,0,33479.268,0,0,11.618,0.035
"S33_R_VENON_S","Venoge nord",33,"R",381.64972,35374.652,173.713546160483,48.3943084,381.655458275862,35374.6462617241,381.655,0,0,0,0,35386.926,0,0,12.28,0.035
"S33_R_VENON_N","Venoge nord",33,"R",0,18572.104,NA,9.8821499,0,18572.0982617241,0,0,NA,0,NA,18578.545,0,0,6.447,0.035
"S36_A_RCFFN_G","Renens-Gare nord",36,"A",122960.42,0,118.599504662005,64.8883936,122960.417408333,0,118298.202,4680.298,3.806,18.083,0.015,0,0,NA,0,NA
"S36_A_JURA_N","Jura",36,"A",2528.331,5863.8164,59.012303436226,17.083042,2528.32840833333,5863.81899166667,2528.328,0,0,0,0,5677.326,188.079,3.207,1.586,0.027
"S36_A_ZING_N","Zinguerie",36,"A",5998.735,17457.004,65.1877821464977,29.8443506,5998.73240833333,17457.0065916667,1799.62,4215.588,70.275,16.476,0.275,17463.066,0,0,6.059,0.035
"S36_A_MARCO_N","Marcolet",36,"A",5135.4336,30089.744,50.7356706430026,32.4977428,5135.43100833333,30089.7465916667,5135.431,0,0,0,0,29526.79,560.278,1.862,-2.679,-0.009
"S36_A_MONGE_O","Mongevon",36,"A",1502.8997,20760.723,52.1948960991615,19.633474,1502.89710833333,20760.7255916667,1502.897,0,0,0,0,20767.932,0,0,7.206,0.035
"S36_A_FELE_N","Feleire",36,"A",533.0356,4933.8804,87.3088567062077,28.0806416,533.033008333334,4933.88299166667,533.033,0,0,0,0,4935.596,0,0,1.713,0.035
"S36_A_MMM_C","Closalet",36,"A",0,59553.656,NA,12.9717633,0,59553.6585916667,0,0,NA,0,NA,59574.331,0,0,20.672,0.035
"S36_R_MMM_C","Closalet",36,"R",62297.062,0,109.115316511731,229.0251915,50579.621853,0,50579.622,0,0,0,0,0,0,NA,0,NA
"S36_R_FELE_S","Feleire",36,"R",2831.8174,505.26813,47.5529221257177,13.8662387,0,21108.331024,0,0,NA,0,NA,21115.658,0,0,7.327,0.035
"S36_R_MONGE_E","Mongevon",36,"R",20521.79,1551.8839,49.4993012136815,21.610923,8804.349853,13269.324047,8804.35,0,0,0,0,13273.93,0,0,4.606,0.035
"S36_R_MARCO_S","Marcolet",36,"R",30528.762,5896.2285,98.3205147058824,27.5377712,18811.321853,17613.668647,18811.322,0,0,0,0,17619.78,0.002,0,6.113,0.035
"S36_R_ZING_E","Zinguerie",36,"R",16155.835,7273.7285,37.2665543386689,26.8699265,4438.394853,18991.168647,4438.395,0,0,0,0,18986.675,11.301,0.06,6.807,0.036
"S36_R_JURA_S","Jura",36,"R",1670.3328,1604.0887,164.707171146878,12.0347094,1670.3328,13321.528847,1670.333,0,0,0,0,13326.153,0,0,4.624,0.035
"S38_A_RCFFN_E","Renens-Gare nord",38,"A",59874.777,35.199997,101.419384380565,35.8096352,61561.05649485,35.199997,61561.056,0,0,0,0,35.212,0,0,0.012,0.034
"S38_A_1-AOU_E","1er Août",38,"A",51651.54,14101.094,93.5074793935077,56.3694734,53337.81949485,12414.81450515,53190.689,147.047,0.276,-0.083,0,12419.124,0,0,4.309,0.035
"S38_A_AVNIR_O","Avenir",38,"A",27105.88,4412.8457,98.4549709982701,31.5134833,28792.15949485,2726.56620515,8637.648,22646.926,78.657,2492.415,8.657,2727.511,0.002,0,0.947,0.035
"S38_A_R-14A_N","Renens-14 Avril",38,"A",13780.9,1545.4021,53.3249211356467,18.41503,15608.0568897,0,6733.636,8875.922,56.868,1.501,0.01,0,6307.765,Inf,6307.765,Inf
"S38_A_INDUS_E","Industrie",38,"A",7489.1357,3158.4062,47.9578181448125,19.4752722,9175.41519485,1472.12670515,9175.415,0,0,0,0,1472.638,0,0,0.511,0.035
"S38_A_1-MAI_N","1er Mai",38,"A",6032.944,7107.242,54.5218541698468,21.3477332,7719.22349485,5420.96250515,7719.223,0,0,0,0,5422.844,0,0,1.881,0.035
"S38_A_SAUGI_E","Saugiaz",38,"A",10753.236,16522.404,67.0589671839227,26.9998474,12439.51549485,14836.12450515,12439.515,0,0,0,0,14841.274,0,0,5.149,0.035
"S38_A_BORJO_E","Borjod",38,"A",16490.002,28725.559,64.4257279576461,28.4082422,18176.28149485,27039.27950515,18176.281,0,0,0,0,27048.665,0,0,9.385,0.035
"S38_A_FLIEU_E","Follieu",38,"A",1297.4014,20785.9,55.218013339443,25.2416005,2983.68089485,19099.62050515,2983.681,0,0,0,0,19106.25,0,0,6.629,0.035
"S38_A_BDESS_N","Bourg-Dessus",38,"A",2237.607,56229.75,82.8681290586491,32.7843796,3923.88649485,54543.47050515,3023.247,900.912,22.96,0.273,0.007,54562.372,0.032,0,18.933,0.035
"S38_A_PRY_D","Prilly, Eglise",38,"A",0,77815.21,NA,14.7807435,0,76128.93050515,0,0,NA,0,NA,76155.35,0.006,0,26.425,0.035
"S38_R_PRY_D","Prilly, Eglise",38,"R",80915.03,0,94.9188267046901,1055.6352624,78807.1853875,0,28557.893,50090.148,63.56,-159.144,-0.202,0,0,NA,0,NA
"S38_R_BDESS_S","Bourg-Dessus",38,"R",44208.344,3684.9028,52.0506161523577,37.1578653,42100.4993875,5792.7474125,12630.15,29599.464,70.307,129.115,0.307,5028.629,760.257,13.124,-3.861,-0.067
"S38_R_FLIEU_O","Follieu",38,"R",14004.804,2508.4058,77.2570730714431,21.3379163,11896.9593875,4616.2504125,11896.959,0,0,0,0,4617.853,0,0,1.603,0.035
"S38_R_BORJO_O","Borjod",38,"R",18822.258,12872.24,45.328652114181,29.4217891,16714.4133875,14980.0846125,16714.413,0,0,0,0,14985.285,0,0,5.2,0.035
"S38_R_SAUGI_O","Saugiaz",38,"R",10593.826,7280.2334,55.6877003714824,25.1928968,8485.9813875,9388.0780125,8485.981,0,0,0,0,9391.337,0,0,3.259,0.035
"S38_R_1-MAI_S","1er Mai",38,"R",6185.792,7008.038,63.0289567430025,21.2928604,4077.9473875,9115.8826125,4077.947,0,0,0,0,9119.047,0,0,3.164,0.035
"S38_R_INDUS_O","Industrie",38,"R",5423.5938,10204.531,98.3792542096963,21.8026463,3315.7491875,12312.3756125,3315.749,0,0,0,0,12316.65,0,0,4.274,0.035
"S38_R_R-14A_S","Renens-14 Avril",38,"R",5818.791,25505.824,30.9591307003257,27.3712164,3710.9463875,27613.6686125,3710.946,0,0,0,0,11569.534,15970.939,57.837,-73.196,-0.265
"S38_R_RCFFN_E","Renens-Gare nord",38,"R",0,83182.75,NA,8.5806189,0,85290.5946125,0,0,NA,0,NA,85320.201,0,0,29.606,0.035
"S41_A_MONTO_E","Montolieu",41,"A",87849.53,0,69.1196880750022,243.2881482,63943.3566055,0,63943.357,0,0,0,0,0,0,NA,0,NA
"S41_A_CIGAL_E","Cigale",41,"A",213090.97,10817.105,93.6223969168108,37.4055025,189184.7966055,34723.2783945,189184.797,0,0,0,0,34735.332,0,0,12.054,0.035
"S41_A_ABEIL_S","Abeilles",41,"A",113273.69,13558.771,68.7808798090608,24.7040095,89367.5166055,37464.9443945,89367.517,0,0,0,0,37477.949,0,0,13.005,0.035
"S41_A_BOISS_D","Boissonnet",41,"A",139126.16,24400.896,39.7057986247974,29.773851,115219.9866055,48307.0693945,115219.987,0,0,0,0,48323.838,0,0,16.769,0.035
"S41_A_PBERT_S","Praz-Berthoud",41,"A",16911.703,7711.009,175.331822302811,14.2980992,0,38611.652789,0,0,NA,0,NA,38625.056,0,0,13.403,0.035
"S41_A_SALA_A","Sallaz",41,"A",16671.799,14617.8,97.479601087942,67.6536718,0,45758.347789,0,0.003,Inf,0.003,Inf,42437.856,3179.092,6.948,-141.4,-0.309
"S41_A_ST-ET_E","St-Etienne",41,"A",453.79993,533.79987,73.4950135992747,18.4079782,0,47892.346729,0,0,NA,0,NA,47908.971,0,0,16.624,0.035
"S41_A_VALMT_E","Valmont",41,"A",907.6,4391.6006,63.5149592021759,34.0716228,0,51296.347389,0,0,NA,0,NA,51314.153,0,0,17.806,0.035
"S41_A_FOYER_E","Foyer",41,"A",475.79993,2873.0005,88.3161231884058,31.8277425,0,50209.547359,0,0.071,Inf,0.071,Inf,50226.976,0,0,17.429,0.035
"S41_A_BOVRE_N","Boveresses",41,"A",944.2,15355.002,44.7717391304348,35.6693841,0,62223.148789,0,0,NA,0,NA,62244.748,0,0,21.599,0.035
"S41_A_PSECH_B","Praz-Séchaud",41,"A",0,17322.8,NA,12.9592391,0,41228.9733945,0,0,NA,0,NA,41243.285,0,0,14.312,0.035
"S41_R_PSECH_B","Praz-Séchaud",41,"R",18626.363,0,112.489617486339,925.8874317,48425.7339605,0,48425.734,0,0,0,0,0,0,NA,0,NA
"S41_R_BOVRE_S","Boveresses",41,"R",14119.663,1359.8628,77.0764192139738,41.1322404,72358.542121,0,72358.542,0,0,0,0,0,0,NA,0,NA
"S41_R_FOYER_O","Foyer",41,"R",2836.713,259.11258,77.4496717724289,27.4126638,62176.342341,0,62176.342,0,0,0,0,0,0.009,Inf,0.009,Inf
"S41_R_VALMT_O","Valmont",41,"R",5339.5117,376.61264,93.5908096280088,36.9912473,64561.640981,0,64561.641,0,0,0,0,0,0,NA,0,NA
"S41_R_ST-ET_O","St-Etienne",41,"R",256.16266,554.2125,102.824267782427,27.2943107,59300.692081,0,59300.692,0,0,0,0,0,0,NA,0,NA
"S41_R_SALA_B","Sallaz",41,"R",423.71265,3268.3127,214.113445378151,65.2426778,56754.141871,0,51047.34,5776.849,10.179,70.047,0.123,0,0,NA,0,NA
"S41_R_PBERT_O","Praz-Berthoud",41,"R",8947.281,51717.242,46.9681289756526,22.5921416,38746.6519605,21917.8710395,38746.652,0,0,0,0,21925.479,0,0,7.608,0.035
"S41_R_BOISS_M","Boissonnet",41,"R",29783.033,156018.31,65.4623009781131,30.4331871,59582.4039605,126218.9390395,17874.721,41956.361,70.417,248.678,0.417,126253.781,9.001,0.007,43.843,0.035
"S41_R_ABEIL_N","Abeilles",41,"R",9820.566,143525.7,98.3309650680876,26.9539673,39619.9369605,113726.3290395,39619.937,0,0,0,0,113765.806,0,0,39.477,0.035
"S41_R_CIGAL_O","Cigale",41,"R",12470.92,269570.1,62.6778616241829,38.1740675,42270.2909605,239770.7290395,42270.291,0,0,0,0,239853.959,0,0,83.23,0.035
"S41_R_MONTO_E","Montolieu",41,"R",0,71961.88,NA,15.3919844,0,42162.5090395,0,0,NA,0,NA,42177.145,0,0,14.636,0.035
"S42_A_SALA_D","Sallaz",42,"A",125738.41,0,93.9164306514021,528.086502,124368.413564286,0,41703.354,82569.384,66.391,-95.676,-0.077,0,0,NA,0,NA
"S42_A_CROND_S","Champ Rond",42,"A",2436.157,2682.69,49.7417231751097,11.9091707,1066.16056428571,4052.68643571429,1066.161,0,0,0,0,4054.093,0,0,1.407,0.035
"S42_A_DEVIN_E","Devin",42,"A",10983.0625,48593.28,112.922200911052,33.4804547,9613.06606428571,49963.2764357143,9613.066,0,0,0,0,49980.62,0,0,17.344,0.035
"S42_A_PCHLY_P","Pont de Chailly",42,"A",57408.113,32364.324,110.471102070121,64.6187565,56038.1165642857,33734.3204357143,30938.865,25125.835,44.837,26.583,0.047,16966.372,16642.753,49.335,-125.195,-0.371
"S42_A_ROZAV_N","Rozavère",42,"A",4178.912,41279.52,61.3246250604741,34.2152288,2808.91556428571,42649.5164357143,2808.916,0,0,0,0,42664.321,0,0,14.805,0.035
"S42_A_L-CHA_N","Les Chavannes",42,"A",2036.3226,33097.277,27.5460531566765,23.9035236,666.326164285714,34467.2734357143,666.326,0,0,0,0,34479.238,0,0,11.965,0.035
"S42_A_CRAIV_N","Craivavers",42,"A",2877.426,11833.184,66.741562699936,18.8442015,1507.42956428571,13203.1804357143,1507.43,0,0,0,0,13207.764,0,0,4.584,0.035
"S42_A_FOYER_B","Foyer",42,"A",0,16628.178,NA,12.4089091,0,17998.1744357143,0,0,NA,0,NA,18004.422,0,0,6.248,0.035
"S42_R_FOYER_B","Foyer",42,"R",12769.643,0,40.5226583692357,88.4482566,14139.64982,0,14139.65,0,0,0,0,0,0,NA,0,NA
"S42_R_CRAIV_S","Craivavers",42,"R",9008.035,498.39948,42.0176548833085,22.1521462,11249.64916,0,11249.649,0,0,0,0,0,0,NA,0,NA
"S42_R_L-CHA_S","Les Chavannes",42,"R",15724.206,4650.3125,39.4220183486239,24.0659035,17094.21282,3280.30568,17094.213,0,0,0,0,3281.444,0,0,1.138,0.035
"S42_R_ROZAV_S","Rozavère",42,"R",16688.363,2235.5557,116.916300439473,21.1251296,18058.36982,865.54888,18058.37,0,0,0,0,865.849,0,0,0.3,0.035
"S42_R_PCHLY_B","Pont de Chailly",42,"R",62947.65,28875.395,113.485021341099,62.7499401,64317.65682,27505.38818,24512.308,39778.834,61.847,-26.515,-0.041,16535.955,10879.46,39.554,-89.973,-0.327
"S42_R_DEVIN_O","Devin",42,"R",47430.703,29312.031,37.4333413116324,40.4654354,48800.70982,27942.02418,48800.71,0,0,0,0,27951.723,0,0,9.699,0.035
"S42_R_CROND_N","Champ Rond",42,"R",3775.069,1776.5208,109.275186828118,12.475746,5145.07582,406.51398,5145.076,0,0,0,0,406.655,0,0,0.141,0.035
"S42_R_SALA_D","Sallaz",42,"R",0,120175.55,NA,18.2016545,0,118805.54318,0,0,NA,0,NA,117288.892,1570.173,1.322,53.522,0.045
"S45_A_BMURA_B","Epalinges, Bois Murat",45,"A",88636.16,0,66.1396753896754,286.8669884,88636.1702141667,0,88636.17,0,0,0,0,0,0,NA,0,NA
"S45_A_TUIL_E","Tuileries",45,"A",37637.984,6527.746,148.236616396255,25.4485914,37637.9942141667,6527.73578583333,37637.994,0,0,0,0,6530.002,0,0,2.266,0.035
"S45_A_CROIS_C","Epalinges, Croisettes",45,"A",375146,41410.723,81.5991582251391,65.4486098,375146.010214167,41410.7127858333,375146.01,0,0,0,0,27422.669,14068.959,33.974,80.915,0.195
"S45_A_PLANC_N","Planches",45,"A",6063.633,25064.754,69.1168835799608,20.6699244,6063.64321416667,25064.7437858333,6063.643,0,0,0,0,25073.435,0.01,0,8.701,0.035
"S45_A_CX-BL_N","Croix Blanche",45,"A",40306.42,107592.7,64.8202787978181,38.765805,40306.4302141667,107592.689785833,40279.028,27.098,0.067,-0.304,-0.001,96674.625,11036.479,10.258,118.414,0.11
"S45_A_EPAL_N","Marcel Regamey",45,"A",15047.391,59758.984,100.710339412541,39.9148633,15047.4012141667,59758.9737858333,15047.401,0,0,0,0,59779.717,0,0,20.743,0.035
"S45_A_LION_G","Lion d'Or",45,"A",10939.754,58607.133,42.0919638713363,35.1326243,10939.7642141667,58607.1227858333,10939.764,0,0,0,0,58627.467,0,0,20.344,0.035
"S45_A_GCHEM_N","Grand Chemin",45,"A",8519.82,22453.734,71.4185042460572,22.059191,8519.83021416667,22453.7237858333,8519.83,0,0,0,0,22461.518,0,0,7.794,0.035
"S45_A_MARIN_N","En Marin",45,"A",1169.801,14546.477,80.3324687488742,16.7203668,1169.81121416667,14546.4667858333,350.943,70424.058,6020.122,69605.19,5950.122,14351.478,199.963,1.375,4.974,0.034
"S45_A_VULET_N","Vulliette",45,"A",2472.8093,41304.367,70.2066356857236,23.9580677,2472.81951416667,41304.3567858333,741.846,2180.969,88.198,449.995,18.198,41318.694,0,0,14.337,0.035
"S45_A_E-HOT_N","Ecole Hôtelière",45,"A",18862.367,164236.17,90.8345645201975,33.6879931,18862.3772141667,164236.159785833,18862.377,0,0,0,0,164293.17,0,0,57.01,0.035
"S45_A_MAUVE_N","Mauvernay",45,"A",615.79956,23994.533,51.8184985632184,21.9505964,615.809774166667,23994.5227858333,615.81,0,0,0,0,24002.852,0,0,8.329,0.035
"S45_A_CHT_B","Chalet-à-Gobet",45,"A",0,39920.863,NA,17.3653017,0,39920.8527858333,0,0,NA,0,NA,39934.71,0,0,13.857,0.035
"S45_R_CHT_B","Chalet-à-Gobet",45,"R",45192.035,0,60.615045697848,466.3054728,45192.0380454546,0,45186.57,5.466,0.012,-0.002,0,0,0,NA,0,NA
"S45_R_MAUVE_S","Mauvernay",45,"R",13953.475,333.3999,86.2469059405941,19.8483778,13953.4780454545,333.396854545455,13953.478,0,0,0,0,333.513,0,0,0.116,0.035
