"stop_names","label","line_nbr","direction","passengers_in","passengers_out","travel_time","stopping_time","flow_l_in","flow_l_out"
"S42_A_CROND_S","Champ Rond",42,"A",2436.157,2682.69,49.7417231751097,11.9091707,1066.16056428571,4052.68643571429
"S42_A_DEVIN_E","Devin",42,"A",10983.0625,48593.28,112.922200911052,33.4804547,9613.06606428571,49963.2764357143
"S42_A_PCHLY_P","Pont de Chailly",42,"A",57408.113,32364.324,110.471102070121,64.6187565,56038.1165642857,33734.3204357143
"S42_A_ROZAV_N","Rozavère",42,"A",4178.912,41279.52,61.3246250604741,34.2152288,2808.91556428571,42649.5164357143
"S42_A_L-CHA_N","Les Chavannes",42,"A",2036.3226,33097.277,27.5460531566765,23.9035236,666.326164285714,34467.2734357143
"S42_A_CRAIV_N","Craivavers",42,"A",2877.426,11833.184,66.741562699936,18.8442015,1507.42956428571,13203.1804357143
"S42_A_FOYER_B","Foyer",42,"A",0,16628.178,NA,12.4089091,0,17998.1744357143
"S42_R_FOYER_B","Foyer",42,"R",12769.643,0,40.5226583692357,88.4482566,14139.64982,0
"S42_R_CRAIV_S","Craivavers",42,"R",9008.035,498.39948,42.0176548833085,22.1521462,11249.64916,0
"S42_R_L-CHA_S","Les Chavannes",42,"R",15724.206,4650.3125,39.4220183486239,24.0659035,17094.21282,3280.30568
"S42_R_ROZAV_S","Rozavère",42,"R",16688.363,2235.5557,116.916300439473,21.1251296,18058.36982,865.54888
"S42_R_PCHLY_B","Pont de Chailly",42,"R",62947.65,28875.395,113.485021341099,62.7499401,64317.65682,27505.38818
"S42_R_DEVIN_O","Devin",42,"R",47430.703,29312.031,37.4333413116324,40.4654354,48800.70982,27942.02418
"S42_R_CROND_N","Champ Rond",42,"R",3775.069,1776.5208,109.275186828118,12.475746,5145.07582,406.51398
"S42_R_SALA_D","Sallaz",42,"R",0,120175.55,NA,18.2016545,0,118805.54318
"S45_A_BMURA_B","Epalinges, Bois Murat",45,"A",88636.16,0,66.1396753896754,286.8669884,88636.1702141667,0
"S45_A_TUIL_E","Tuileries",45,"A",37637.984,6527.746,148.236616396255,25.4485914,37637.9942141667,6527.73578583333
"S45_A_CROIS_C","Epalinges, Croisettes",45,"A",375146,41410.723,81.5991582251391,65.4486098,375146.010214167,41410.7127858333
"S45_A_PLANC_N","Planches",45,"A",6063.633,25064.754,69.1168835799608,20.6699244,6063.64321416667,25064.7437858333
"S45_A_CX-BL_N","Croix Blanche",45,"A",40306.42,107592.7,64.8202787978181,38.765805,40306.4302141667,107592.689785833
"S45_A_EPAL_N","Marcel Regamey",45,"A",15047.391,59758.984,100.710339412541,39.9148633,15047.4012141667,59758.9737858333
"S45_A_LION_G","Lion d'Or",45,"A",10939.754,58607.133,42.0919638713363,35.1326243,10939.7642141667,58607.1227858333
"S45_A_GCHEM_N","Grand Chemin",45,"A",8519.82,22453.734,71.4185042460572,22.059191,8519.83021416667,22453.7237858333
"S45_A_MARIN_N","En Marin",45,"A",1169.801,14546.477,80.3324687488742,16.7203668,1169.81121416667,14546.4667858333
"S45_A_VULET_N","Vulliette",45,"A",2472.8093,41304.367,70.2066356857236,23.9580677,2472.81951416667,41304.3567858333
"S45_A_E-HOT_N","Ecole Hôtelière",45,"A",18862.367,164236.17,90.8345645201975,33.6879931,18862.3772141667,164236.159785833
"S45_A_MAUVE_N","Mauvernay",45,"A",615.79956,23994.533,51.8184985632184,21.9505964,615.809774166667,23994.5227858333
"S45_A_CHT_B","Chalet-à-Gobet",45,"A",0,39920.863,NA,17.3653017,0,39920.8527858333
"S45_R_CHT_B","Chalet-à-Gobet",45,"R",45192.035,0,60.615045697848,466.3054728,45192.0380454546,0
"S45_R_MAUVE_S","Mauvernay",45,"R",13953.475,333.3999,86.2469059405941,19.8483778,13953.4780454545,333.396854545455
"S45_R_E-HOT_S","Ecole Hôtelière",45,"R",163490.1,19275.928,95.5795529017695,37.5717094,163490.103045455,19275.9249545455
"S45_R_VULET_S","Vulliette",45,"R",36353.992,2950.8093,74.7184325633518,22.7072744,36353.9950454545,2950.80625454545
"S45_R_MARIN_S","En Marin",45,"R",24162.926,3241.0068,68.3665654154914,23.8080107,24162.9290454545,3241.00375454545
"S45_R_LION_S","Lion d'Or",45,"R",67729.66,11254.959,96.3414510584404,24.0033268,67729.6630454546,11254.9559545455
"S45_R_EPALC_E","Epalinges, centre",45,"R",48296.164,12443.2,57.0954208144796,38.1743441,48296.1670454545,12443.1969545455
"S45_R_CX-BL_S","Croix Blanche",45,"R",87028.66,33979.09,71.1246831317448,33.8721448,87028.6630454546,33979.0869545454
"S45_R_PLANC_S","Planches",45,"R",6955.374,4630.1924,106.868959276018,14.1329398,6955.37704545454,4630.18935454545
"S45_R_CROIS_D","Epalinges, Croisettes",45,"R",45723.496,332563.56,57.9299833466078,82.8482172,45723.4990454545,332563.556954545
"S45_R_TUIL_O","Tuileries",45,"R",5947.1904,40297.83,59.0672077098656,24.6445949,5947.19344545455,40297.8269545455
"S45_R_BMURA_B","Epalinges, Bois Murat",45,"R",0,83863.164,NA,16.5410311,0,83863.1609545455
"S46_A_BMURA_B","Epalinges, Bois Murat",46,"A",69824.22,0,63.0877999348558,283.9080214,69824.2339972222,0
"S46_A_TUIL_E","Tuileries",46,"A",21037.434,5300.4883,144.502496020836,23.175998,21037.4479972222,5300.47430277778
"S46_A_CROIS_C","Epalinges, Croisettes",46,"A",212362.08,33625.07,79.7505412036369,61.1125742,212362.093997222,33625.0560027778
"S46_A_PLANC_N","Planches",46,"A",4282.214,20458.512,66.5092979674211,18.5791961,4282.22799722222,20458.4980027778
"S46_A_CX-BL_N","Croix Blanche",46,"A",15130.99,84053.52,54.2668923786198,36.4146966,15131.0039972222,84053.5060027778
"S46_A_EPALC_O","Epalinges, centre",46,"A",7197.535,58092.863,54.9781684559406,35.5042141,7197.54899722222,58092.8490027778
"S46_A_EPBIN_N","En Praz Bin",46,"A",496.18265,5074.819,38.8696372609056,10.5217235,496.196647222223,5074.80500277778
"S46_A_BIOLL_N","Biolleyre",46,"A",785.4487,23225.03,38.6522943037975,17.7808076,785.462697222223,23225.0160027778
"S46_A_POLNY_N","Polny",46,"A",9063.414,51656.195,86.3722722362261,33.2983674,9063.42799722222,51656.1810027778
"S46_A_BALLE_S","Epalinges, Ballègue",46,"A",0,58693.273,NA,15.2757652,0,58693.2590027778
"S46_R_BALLE_S","Epalinges, Ballègue",46,"R",61183.977,0,70.2583784940103,219.6905611,61183.974603125,0
"S46_R_BIOLL_S","Biolleyre",46,"R",25056.182,488.24936,29.0594758423962,20.0472761,25056.179603125,488.251756875001
"S46_R_EPBIN_S","En Praz Bin",46,"R",3958.0488,185.40009,57.3193993651247,9.9119629,3958.046403125,185.402486875001
"S46_R_EPALC_E","Epalinges, centre",46,"R",49480.5,4336.143,55.9344607370937,35.7668081,49480.497603125,4336.145396875
"S46_R_CX-BL_S","Croix Blanche",46,"R",85785.15,9335.467,70.5104765304301,32.6431196,85785.147603125,9335.469396875
"S46_R_PLANC_S","Planches",46,"R",5171.1875,3034.962,102.719731581953,12.6770659,5171.185103125,3034.964396875
"S46_R_CROIS_D","Epalinges, Croisettes",46,"R",42364.07,168233.12,56.2982888579288,79.4473872,42364.067603125,168233.122396875
"S46_R_TUIL_O","Tuileries",46,"R",5118.1875,25086.943,59.0609376676322,22.7593684,5118.185103125,25086.945396875
"S46_R_BMURA_B","Epalinges, Bois Murat",46,"R",0,67416.98,NA,16.6249329,0,67416.982396875
"S47_A_PPORT_B","Pully, port",47,"A",65222.902,0,57.3503967521683,407.207458,65643.08359875,0
"S47_A_PPORT_O","Pully, port",47,"A",5803.6396,641.4331,41.5980884198096,14.6999815,6223.82119875,221.25150125
"S47_A_SOMAI_O","Somais",47,"A",64651.492,2175.037,54.0585283046719,21.9543878,65071.67359875,1754.85540125
"S47_A_CNIER_N","Châtaignier",47,"A",15685.846,1610.7334,32.0572968582715,21.0798583,16106.02759875,1190.55180125
"S47_A_OSCHE_N","Osches",47,"A",15814.909,3412.08,68.5276404162669,19.2018311,16235.09059875,2991.89840125
"S47_A_CLERG_N","Pully, Clergère",47,"A",94693,17898.434,54.4221534835764,34.8436982,95113.18159875,17478.25240125
"S47_A_RTTAZ_N","Rochettaz",47,"A",7491.3535,24143.31,50.1072257636612,24.5113419,7911.53509875,23723.12840125
"S47_A_BOVRA_N","Boverattes",47,"A",6762.7188,33145.34,32.901079865846,26.2379233,7182.90039875,32725.15840125
"S47_A_VALON_N","Vallon",47,"A",1249.4355,9702.335,33.7127855563744,14.4897726,1669.61709875,9282.15340125
"S47_A_PREPA_M","Pré Pariset",47,"A",5209.732,23368.344,122.701559511549,21.7135593,5629.91359875,22948.16240125
"S47_A_VVERT_B","Pully, Val-Vert",47,"A",71486.41,77377.49,132.519702163736,83.6774312,71906.59159875,76957.30840125
"S47_A_CHNAU_E","Pully, Chenaulaz",47,"A",646.284,1935.1547,129.075035011425,11.3934166,1066.46559875,1514.97310125
"S47_A_GCHAM_E","Belmont-s-L., Grands-Champs",47,"A",1875.6766,50167.066,66.6263768649843,36.7004496,2295.85819875,49746.88440125
"S47_A_BELMT_E","Belmont-s-L., Centre",47,"A",613.1285,53618.16,68.2735077376566,30.8367655,1033.31009875,53197.97840125
"S47_A_BLESS_E","Belmont-s-L., Blessoney",47,"A",216.96341,35850.324,69.7873604994228,104.3693073,637.14500875,35430.14240125
"S47_A_LANDA_E","Lutry, Landar",47,"A",331.35513,24551.615,99.6931545236189,23.5583444,751.53672875,24131.43340125
"S47_A_LANDA_T","Lutry, Landar",47,"A",0,11603.801,NA,11.3993695,0,11183.61940125
"S47_R_LANDA_T","Lutry, Landar",47,"R",30201.973,0,115.409254476948,395.2588287,30201.9615838235,0
"S47_R_LANDA_O","Lutry, Landar",47,"R",6863.6973,2217.6758,59.1021380303534,96.8866263,6863.68588382353,2217.68721617647
"S47_R_BLESS_O","Belmont-s-L., Blessoney",47,"R",31356.398,715.26715,80.4691750767881,23.3672316,31356.3865838235,715.278566176471
"S47_R_BELMT_O","Belmont-s-L., Centre",47,"R",51656.21,907.0568,65.5622875936415,27.9440178,51656.1985838235,907.068216176471
"S47_R_GCHAM_O","Belmont-s-L., Grands-Champs",47,"R",58087.89,1862.7665,111.793861892583,34.4258725,58087.8785838235,1862.77791617647
"S47_R_CHNAU_O","Pully, Chenaulaz",47,"R",925.18115,151.09325,161.825246965334,10.6322616,925.169733823529,151.104666176471
"S47_R_VVERT_P","Pully, Val-Vert",47,"R",69577.055,76487.8,84.0558818165238,102.4048773,69577.0435838235,76487.8114161765
"S47_R_PREPA_D","Pré Pariset",47,"R",14464.982,3325.5947,15.9944898554955,16.7470363,14464.9705838235,3325.60611617647
"S47_R_VALON_S","Vallon",47,"R",5511.759,1680.4678,30.2925984022179,11.0255802,5511.74758382353,1680.47921617647
"S47_R_BOVRA_D","Boverattes",47,"R",18389.164,6712.5083,43.2167584722577,20.1054244,18389.1525838235,6712.51971617647
"S47_R_RTTAZ_S","Rochettaz",47,"R",8742.74,15585.992,84.8829729039787,18.555284,8742.72858382353,15586.0034161765
"S47_R_CLERG_O","Pully, Clergère",47,"R",17049.605,69257.055,98.6113381001022,42.1921885,17049.5935838235,69257.0664161765
"S47_R_PLY-G_E","Pully, gare",47,"R",31321.479,72638.61,53.1112288910008,46.6053553,31321.4675838235,72638.6214161765
"S47_R_PREAU_O","Préau",47,"R",3281.7583,11064.334,39.6618786549708,15.0829739,3281.74688382353,11064.3454161765
"S47_R_OSCHE_S","Osches",47,"R",1698.7798,10860.364,56.726226153059,14.7945175,1698.76838382353,10860.3754161765
"S47_R_CNIER_E","Châtaignier",47,"R",855.398,11505.458,32.2428597549826,16.1590527,855.386583823529,11505.4694161765
"S47_R_SOMAI_E","Somais",47,"R",3773.4949,33947.363,54.8306475241723,18.1398062,3773.48348382353,33947.3744161765
"S47_R_PPORT_B","Pully, port",47,"R",0,34837.77,NA,14.0917814,0,34837.7814161765
"S48_A_PLY-G_E","Pully, gare",48,"A",11244.527,0,53.9307213930348,17.461749,12804.2733,0
"S48_A_PLY-C_9","Pully, centre",48,"A",43437.473,1031.1464,85.9642810113247,24.2470782,45525.8192,0
"S48_A_REYM_O","Reymondin",48,"A",7755.3857,4076.233,63.3382275653659,19.8560377,9315.132,2516.4867
"S48_A_CLERG_O","Pully, Clergère",48,"A",25173.121,4361.2495,50.8725403239053,29.775785,26732.8673,2801.5032
"S48_A_MTILL_O","Montillier",48,"A",4746.4653,1311.8733,69.4413920015773,14.6800696,6554.0846,0
"S48_A_PDETT_O","Perraudettaz",48,"A",42624.914,18296.633,62.6538957816377,47.6679044,44184.6603,16736.8867
"S48_A_ROSES_N","Roses",48,"A",20824.557,29041.332,60.6752911593436,27.999239,22384.3033,27481.5857
"S48_A_LIAUD_N","Les Liaudes",48,"A",5847.7744,42493.6,49.8426851730036,30.0169733,7407.5207,40933.8537
"S48_A_PAVIL_E","Pavillard",48,"A",3806.6016,18227.139,55.3790699204105,20.6787923,5366.3479,16667.3927
"S48_A_MAROL_N","Margerol",48,"A",3854.4404,22161.355,56.0970570846745,25.0196672,5414.1867,20601.6087
"S48_A_ROS_N","Rosiaz",48,"A",7639.6436,26530.805,47.0534371202417,28.3231623,9199.3899,24971.0587
"S48_A_BRUY_E","Bruyère",48,"A",1472.978,23671.578,65.6792111750205,27.2401879,3032.7243,22111.8317
"S48_A_DTTES_B","Daillettes",48,"A",0,24658.848,NA,14.6711257,0,23099.1017
"S48_R_DTTES_B","Daillettes",48,"R",20965.871,0,74.9751339835558,519.9516644,18611.0507511111,0
"S48_R_VVERT_D","Pully, Val-Vert",48,"R",16046.287,661.89044,88.2022303595206,33.6778736,13691.4667511111,3016.71068888889
"S48_R_ROS_O","Rosiaz",48,"R",11300.627,751.2553,55.1950342807695,16.1973702,8945.80675111111,3106.07554888889
"S48_R_MAROL_S","Margerol",48,"R",19091.28,2187.3403,42.9980364096249,19.2511815,16736.4597511111,4542.16054888889
"S48_R_PAVIL_O","Pavillard",48,"R",20430.92,1782.9727,53.1798855000167,21.7118514,18076.0997511111,4137.79294888889
"S48_R_LIAUD_S","Les Liaudes",48,"R",16163.59,3402.22,60.8547269013094,21.4292075,13808.7697511111,5757.04024888889
"S48_R_ROSES_S","Roses",48,"R",8167.8184,15070.258,78.3440974765297,22.8535213,5812.99815111111,17425.0782488889
"S48_R_PDETT_E","Perraudettaz",48,"R",13222.23,24608.502,49.7910368249317,34.0868566,10867.4097511111,26963.3222488889
"S48_R_MTILL_E","Montillier",48,"R",479.01382,11161.307,63.3464087109986,22.4175601,0,15391.9336777778
"S48_R_PLY-G_E","Pully, gare",48,"R",30531.756,54386.883,46.2107578574992,40.9524491,30531.756,56741.7032488889
"S49_A_CLERG_T","Pully, Clergère",49,"A",68762.16,0,81.4715648960229,388.1441496,68720.371327,0
"S49_A_CLERG_N","Pully, Clergère",49,"A",16224.584,708.9486,37.797672237851,21.361796,16182.795327,750.737273
"S49_A_RUISE_E","Ruisselet",49,"A",1691.0146,5213.902,32.4658833912516,16.6484086,1649.225927,5255.690673
"S49_A_CAUDO_E","Caudoz",49,"A",999.1353,12524.137,30.9025318550389,18.2200342,957.346627,12565.925673
"S49_A_CSROC_E","Centre Sportif Rochettaz",49,"A",1135.8789,8345.609,50.9092664092664,14.416515,1094.090227,8387.397673
"S49_A_CHAFE_N","Chaffeises",49,"A",1578.1222,6973.6274,115.102813017099,24.5212907,1536.333527,7015.416073
"S49_A_BNOZ_N","Burenoz",49,"A",7043.508,25773.23,46.85058739176,29.6553778,7001.719327,25815.018673
"S49_A_ROUVN_E","Rouvène",49,"A",836.41724,6832.6895,53.9461986339716,22.9438531,794.628567,6874.478173
"S49_A_MALVX_N","Malavaux",49,"A",444.17108,10085.346,58.7743767924112,24.6605083,402.382407,10127.134673
"S49_A_GCHAM_O","Belmont-s-L., Grands-Champs",49,"A",402.17688,21622.703,127.210178453404,23.7004191,360.388207,21664.491673
"S49_A_GCHAM_E","Belmont-s-L., Grands-Champs",49,"A",0,201.20224,NA,9.4263054,0,242.990913
"S49_R_GCHAM_E","Belmont-s-L., Grands-Champs",49,"R",9536.735,95.60002,50.6209299732382,31.9322478,9597.394628,95.60002
"S49_R_PQUI_N","Pâquis",49,"R",5905.367,90.242294,55.3709938130539,23.1124554,5966.026628,29.5826660000003
"S49_R_ROUVN_O","Rouvène",49,"R",9171.261,762.29285,67.8604949281017,23.2733961,9231.920628,701.633222
"S49_R_BNOZ_S","Burenoz",49,"R",28558.996,2360.0833,96.5146616122199,36.4193512,28619.655628,2299.423672
"S49_R_CHAFE_S","Chaffeises",49,"R",7238.4736,1711.2837,48.7284782972084,23.4006578,7299.133228,1650.624072
"S49_R_CSROC_O","Centre Sportif Rochettaz",49,"R",3443.8813,1252.8816,15.8506073776886,11.0588956,3504.540928,1192.221972
"S49_R_CAUDO_O","Caudoz",49,"R",1828.107,490.70694,28.2460295346893,10.3137189,1888.766628,430.047312
"S49_R_RUISE_O","Ruisselet",49,"R",914.9757,1113.7906,91.897024406553,18.4217888,975.635328,1053.130972
"S49_R_CLERG_O","Pully, Clergère",49,"R",1349.9224,45121.65,106.545327754533,42.6518444,1410.582028,45060.990372
"S49_R_CLERG_T","Pully, Clergère",49,"R",0,16041.061,NA,17.3793026,0,15980.401372
"S54_A_RCFFN_G","Renens-Gare nord",54,"A",31874.139,0,130.793969849246,226.4215116,31820.0081138824,0
"S54_A_JURA_N","Jura",54,"A",525.5302,1157.9858,65.967684021544,17.8345298,471.399313882353,1212.11668611765
"S54_A_ZING_N","Zinguerie",54,"A",2072.5308,2852.19,73.2165170556553,34.9084381,2018.39991388235,2906.32088611765
"S54_A_MARCO_N","Marcolet",54,"A",1905.5541,7333.091,64.6597272074659,38.3052065,1851.42321388235,7387.22188611765
"S54_A_CHISA_N","Crissier, Chisaz",54,"A",225.44711,755.0119,85.3859397417504,14.7437186,171.316223882353,809.142786117647
"S54_A_CRISS_N","Crissier, centre",54,"A",1591.4149,1059.9941,61.9931924041562,26.9616212,1537.28401388235,1114.12498611765
"S54_A_TIMON_O","Crissier, Timonet",54,"A",1754.5859,947.1188,262.417472252059,30.7527768,1700.45501388235,1001.24968611765
"S54_A_CHATL_N","Cheseaux-sur-Lausanne, Châtelard",54,"A",1639.7749,6180.7944,72.1893342877595,54.7472252,1585.64401388235,6234.92528611765
"S54_A_MARTH_N","Cheseaux-sur-Lausanne, Martheray",54,"A",780.8598,4463.68,173.70182992465,21.2369363,726.728913882353,4517.81088611765
"S54_A_CHESG_B","Cheseaux-sur-Lausanne, gare",54,"A",232.6824,15412.605,354.229299363057,43.8022964,178.551513882353,15466.7358861176
"S54_A_MORGS_E","Morrens VD, Grande Salle",54,"A",301.24194,149.98137,242.96178343949,44.6369427,247.111053882353,204.112256117647
"S54_A_CUGY_S","Cugy VD, village",54,"A",258.23013,336.4978,51.6114649681529,47.8980892,204.099243882353,390.628686117647
"S54_A_CUGYP_S","Cugy VD, poste",54,"A",29.444077,231.28464,55.6178343949045,25.3375796,0,310.102335235294
"S54_A_CAVEN_S","Cugy VD, Cavenette",54,"A",30.076702,18.520535,63.203821656051,11.7515924,0,96.7056052352941
"S54_A_BUDR_S","Le Mont-s-L., Budron",54,"A",20.73323,22.497974,55.2292993630573,16.2420382,0,110.026516235294
"S54_A_FOUGE_S","Le Mont-s-L., Fougères",54,"A",26.926226,22.535507,52.0700636942675,20.1592357,0,103.871053235294
"S54_A_ETAVZ_S","Le Mont-s-L., Etavez",54,"A",8.68389,15.894911,93.2356687898089,16.089172,0,115.472793235294
"S54_A_GMONT_B","Grand-Mont",54,"A",0,477.72144,NA,39.0254777,0,531.852326117647
"S60_A_FLON_I","Lausanne-Flon",60,"A",223718.6,0,246.550561797753,709.3788131,218130.942925,0
"S60_A_BESS_M","Bessières",60,"A",56676.85,4516.704,125.297222648458,39.9535461,51089.192925,10104.361075
"S60_A_TNEL_N","Tunnel",60,"A",19805.584,5637.8823,310.673190714611,37.4949541,14217.926925,11225.539375
"S60_A_BELVO_N","Bellevaux",60,"A",21559.469,20687.191,231.161583978152,46.9319029,15971.811925,26274.848075
"S60_A_COPOP_N","Coppoz-Poste",60,"A",10535.771,15417.201,55.3940402359704,29.6540349,4948.113925,21004.858075
"S60_A_GMONT_N","Grand-Mont",60,"A",4800.589,8740.897,41.108031982555,36.5050881,0,15115.62215
"S60_A_ETAVZ_N","Le Mont-s-L., Etavez",60,"A",898.7676,4070.4048,72.280185336604,20.3787025,0,14346.95135
"S60_A_FOUGE_N","Le Mont-s-L., Fougères",60,"A",2609.4963,43814.79,56.8771579138652,30.7107295,0,52380.60785
"S60_A_BUDR_N","Le Mont-s-L., Budron",60,"A",2251.4082,25118.844,64.6942929843693,27.0537888,0,34042.74995
"S60_A_CAVEN_N","Cugy VD, Cavenette",60,"A",3812.3428,12086.455,64.5013175829169,20.2192839,0,19449.42635
"S60_A_CUGYP_N","Cugy VD, poste",60,"A",16868.469,19096.598,65.2645108547552,29.9345752,11280.811925,24684.255075
"S60_A_CUGY_N","Cugy VD, village",60,"A",16111.237,40656.355,79.5424256292906,52.6928876,10523.579925,46244.012075
"S60_A_MLIN_N","Cugy VD, Le Moulin",60,"A",4857.898,50559.39,108.547837243402,40.1006865,4857.898,56147.047075
"S60_R_BOTTE_D","Bottens, croisée",60,"R",36853.316,2809.3943,189.999144641177,80.7864948,40071.3638525,2809.3943
"S60_R_FROIL_B","Froideville, Laiterie",60,"R",64176.035,0,97.4421999660499,436.8071635,70612.130705,0
"S60_R_MLIN_S","Cugy VD, Le Moulin",60,"R",48216.832,5414.8774,96.2525423728814,58.0940997,51434.8798525,2196.8295475
"S60_R_CUGY_S","Cugy VD, village",60,"R",41998.38,22168.588,59.0326243538683,62.4675424,45216.4278525,18950.5401475
"S60_R_CUGYP_S","Cugy VD, poste",60,"R",17164.004,14844.354,68.2999491611591,34.6250318,20382.0518525,11626.3061475
"S60_R_CAVEN_S","Cugy VD, Cavenette",60,"R",13928.774,900.9303,77.6574019150919,26.2754618,19463.939405,0
"S60_R_BUDR_S","Le Mont-s-L., Budron",60,"R",19414.182,3783.2983,68.3301982714794,32.5128379,22632.2298525,565.2504475
"S60_R_FOUGE_S","Le Mont-s-L., Fougères",60,"R",23998.246,4104.4526,54.9733898305085,32.2197085,27216.2938525,886.4047475
"S60_R_ETAVZ_S","Le Mont-s-L., Etavez",60,"R",3687.7715,649.19867,52.6986185269938,14.1266949,9474.668535,0
"S60_R_GMONT_S","Grand-Mont",60,"R",7643.1904,7328.3955,97.3544411389715,29.1118739,10861.2382525,4110.3476475
"S60_R_COPOP_S","Coppoz-Poste",60,"R",12182.683,8621.163,221.056535600425,23.9674355,15400.7308525,5403.1151475
"S60_R_BELVO_S","Bellevaux",60,"R",14163.006,22071.049,92.8253071600056,33.0213777,17381.0538525,18853.0011475
"S60_R_TNEL_S","Tunnel",60,"R",5022.9473,49479.21,170.161518661519,75.1945701,8240.9951525,46261.1621475
"S60_R_BESS_D","Bessières",60,"R",6278.114,64947.18,124.006665233283,39.3319495,9496.1618525,61729.1321475
"S60_R_FLON_I","Lausanne-Flon",60,"R",0,197710.73,NA,16.1212305,0,194492.6821475
"S62_A_CROIS_B","Epalinges, Croisettes",62,"A",270234.7,0,210.296299194116,1051.7815804,269268.0504522,0
"S62_A_LION_N","Lion d'Or",62,"A",1915.58,21107.713,61.0183852292286,24.4849386,948.9304522,22074.3625478
"S62_A_MARIN_N","En Marin",62,"A",1252.2548,13304.781,49.2058363323424,21.1405101,285.6052522,14271.4305478
"S62_A_VBOIS_N","Vert-Bois",62,"A",1451.1777,4311.965,58.9542504105732,14.4048662,484.5281522,5278.6145478
"S62_A_CHT_N","Chalet-à-Gobet",62,"A",4051.2412,16381.922,68.1603411847562,43.6508172,3084.5916522,17348.5715478
"S62_A_CHFON_N","Lausanne, Chalet-Fontaine",62,"A",854.3021,2848.5652,45.277742995774,11.1228578,0,3927.5621956
"S62_A_STCAT_N","Lausanne, Ste-Catherine",62,"A",272.44763,2041.2437,69.1782976060085,8.2216309,0,3702.0951656
"S62_A_RGRAU_N","Montpreveyres, Riau-Graubon",62,"A",337.1036,4383.7964,61.8784037558685,16.1312784,0,5979.9918956
"S62_A_BALAN_N","Montpreveyres, Balances",62,"A",1205.9313,4496.3916,99.5612923413909,18.678795,239.2817522,5463.0411478
"S62_A_MPREV_N","Montpreveyres, village",62,"A",7071.538,17293.375,86.5056733703733,40.3043104,6104.8884522,18260.0245478
"S62_A_CORC_N","Ropraz, Corcelles-Jorat",62,"A",514.79736,2906.0017,37.2767486426062,14.989201,0,4324.5034356
"S62_A_HOMEJ_N","Ropraz, Home du Jorat",62,"A",1818.7649,2094.4543,107.80946527351,11.6345417,852.1153522,3061.1038478
"S62_A_USSRO_N","Ropraz, Ussières",62,"A",616.72107,3232.664,45.6477175767918,26.5399872,0,4549.2420256
"S62_A_ECORC_E","Carrouge VD, Ecorcheboeuf",62,"A",5558.9976,10800.35,42.8633268101761,18.3214568,4592.3480522,11766.9995478
"S62_A_CX-OR_E","Carrouge VD, Croix d'Or",62,"A",1073.6741,4949.349,123.574056677626,20.6893151,107.0245522,5915.9985478
"S62_A_MEZ-V_N","Mézières VD, village",62,"A",10644.419,46573.6,81.6108979879433,51.2198998,9677.7694522,47540.2495478
"S62_A_MEZ-S_N","Mézières VD, station",62,"A",3245.3428,16421.201,115.773908612196,59.5724575,2278.6932522,17387.8505478
"S62_A_CAROU_N","Carrouge VD, centre",62,"A",3961.294,10467.312,74.0943524416136,26.8779514,2994.6444522,11433.9615478
"S62_A_VULLI_N","Vulliens, Halte TL",62,"A",1145.9026,5366.342,79.7660098522168,14.6461996,179.2530522,6332.9915478
"S62_A_VUCH_N","Vucherens, village",62,"A",1808.7911,7033.1533,36.5051388770917,26.4453881,842.1415522,7999.8028478
"S62_A_CLOSY_N","Vucherens, Closy",62,"A",249.26575,2045.7585,101.975278226149,10.577253,0,3729.7918456
"S62_A_SYENS_N","Syens, Champ-du-Chêne",62,"A",888.4318,2412.9053,79.4300033978933,16.0304987,0,3457.7725956
"S62_A_BRESS_N","Bressonnaz, Village",62,"A",8961.562,7282.542,114.316621346023,25.6313286,7994.9124522,8249.1915478
"S62_A_SORBI_N","Moudon, Sorbiers",62,"A",3469.9316,17186.34,72.2509987250319,38.7079368,2503.2820522,18152.9895478
"S62_A_VERG_N","Moudon, Verger",62,"A",443.80838,21927.607,73.8296768707483,28.6109647,0,23417.0977156
"S62_A_MOUD_S","Moudon, Gare",62,"A",0,37846.17,NA,10.2552411,0,38812.8195478
"S62_R_MOUD_S","Moudon, Gare",62,"R",90277.89,0,82.9574687017664,679.7762154,90253.8002984,0
"S62_R_VERG_S","Moudon, Verger",62,"R",16985.752,903.0306,75.783723522854,32.9512091,16961.6622984,927.1203016
"S62_R_SORBI_S","Moudon, Sorbiers",62,"R",14830.197,7731.5977,119.336134453782,34.0512821,14806.1072984,7755.6874016
"S62_R_BRESS_S","Bressonnaz, Village",62,"R",6094.3965,10466.517,84.5432564520278,22.2734522,6070.3067984,10490.6067016
"S62_R_SYENS_S","Syens, Champ-du-Chêne",62,"R",2890.7083,1270.1323,120.866552315609,16.3505959,2866.6185984,1294.2220016
"S62_R_CLOSY_S","Vucherens, Closy",62,"R",3202.803,557.5021,41.4288530773187,14.5987993,3178.7132984,581.5918016
"S62_R_VUCH_S","Vucherens, village",62,"R",9217.636,2107.4597,80.4648491083676,29.15078,9193.5462984,2131.5494016
"S62_R_VULLI_S","Vulliens, Halte TL",62,"R",4819.075,885.2959,98.2622149837134,18.7554012,4794.9852984,909.3856016
